n1	n2	d	lo	hi
10	2560	3.6	2.1198475108388	5.04352256765425
10	5120	3.6	2.1211696014996	5.04215376456356
20	10	3.6	1.83105524563097	5.38845177292503
20	20	3.6	2.16165345384571	5.03834654615429
20	40	3.6	2.35230650323826	4.83785140745049
20	80	3.6	2.45796521648195	4.72747202159078
20	160	3.6	2.51431892480412	4.66892294085034
20	320	3.6	2.54376964289523	4.63888060596011
20	640	3.6	2.55859495411505	4.62336366799455
20	1280	3.6	2.56610262693626	4.61555925677169
20	2560	3.6	2.56988717417684	4.61164847953793
20	5120	3.6	2.57178776982369	4.60969437131695
40	10	3.6	1.98984445965525	5.23904179907232
40	20	3.6	2.36214859254951	4.84769349676174
40	40	3.6	2.58996317792136	4.61003682207864
40	80	3.6	2.72382720490858	4.47125853482049
40	160	3.6	2.798664416657	4.39403685588496
40	320	3.6	2.83904146803992	4.35310768716538
40	640	3.6	2.85975693877766	4.33155414837099
40	1280	3.6	2.87035686933866	4.32059619693848
40	2560	3.6	2.87572950217576	4.31507406691821
40	5120	3.6	2.87843523480055	4.31230681486048
80	10	3.6	2.07306911857618	5.16011615080732
80	20	3.6	2.47252797840922	4.74203478351805
80	40	3.6	2.72874146517951	4.47617279509142
80	80	3.6	2.88824455084548	4.31175544915452
80	160	3.6	2.9827028513961	4.21481616228534
80	320	3.6	3.03610733299174	4.16095951134747
80	640	3.6	3.06439114810278	4.13167269715719
80	1280	3.6	3.07913902942904	4.11649130093914
80	2560	3.6	3.08669228862075	4.10875859312894
80	5120	3.6	3.09051716130946	4.10486174681816
160	10	3.6	2.11577595671952	5.11934931937431
160	20	3.6	2.53107705914966	4.68568107519588
160	40	3.6	2.80596314411504	4.401335583343
160	80	3.6	2.98518383771466	4.2172971486039
160	160	3.6	3.09754715277886	4.10245284722114
160	320	3.6	3.16482413450214	4.03489714145364
160	640	3.6	3.20215588952859	3.99640359127505
160	1280	3.6	3.2222444644082	3.97579677249699
160	2560	3.6	3.2327291182689	3.96509622889849
160	5120	3.6	3.23809413250639	3.95964612283971
320	10	3.6	2.13726363598365	5.09844637024966
320	20	3.6	2.56111939403989	4.65623035710477
320	40	3.6	2.84689231283462	4.36095853196008
320	80	3.6	3.03904048865253	4.16389266700826
320	160	3.6	3.16510285854637	4.03517586549786
320	320	3.6	3.24495818010307	3.95504181989693
320	640	3.6	3.29184971815574	3.90668383949426
320	1280	3.6	3.31826270279893	3.87953959370783
320	2560	3.6	3.33248446674735	3.8649800494133
320	5120	3.6	3.33989902558773	3.85741892685818
640	10	3.6	2.1482431490959	5.08803340918117
640	20	3.6	2.57663633200545	4.64140504588495
640	40	3.6	2.86844585162901	4.34024306122234
640	80	3.6	3.06832730284281	4.13560885189722
640	160	3.6	3.20359640872495	3.99784411047141
640	320	3.6	3.29331616050574	3.90815028184426
640	640	3.6	3.34908790437304	3.85091209562696
640	1280	3.6	3.38233928198828	3.81689694966807
640	2560	3.6	3.40109086480842	3.7977784844518
640	5120	3.6	3.41118050836466	3.78752708132371
1280	10	3.6	2.15373399362691	5.08278883704754
1280	20	3.6	2.58444074322831	4.63389737306374
1280	40	3.6	2.87940380306152	4.32964313066134
1280	80	3.6	3.08350869906086	4.12086097057096
1280	160	3.6	3.22420322750301	3.9777555355918
1280	320	3.6	3.32046040629217	3.88173729720107
1280	640	3.6	3.38310305033193	3.81766071801172
1280	1280	3.6	3.42262019503682	3.77737980496318
1280	2560	3.6	3.44620711620474	3.75341328933803
1280	5120	3.6	3.4595001513708	3.73994897164057
2560	10	3.6	2.15647743234575	5.0801524891612
2560	20	3.6	2.58835152046207	4.63011282582316
2560	40	3.6	2.88492593308179	4.32427049782424
2560	80	3.6	3.09124140687106	4.11330771137925
2560	160	3.6	3.23490377110151	3.9672708817311
2560	320	3.6	3.3350199505867	3.86751553325265
2560	640	3.6	3.4022215155482	3.79890913519158
2560	1280	3.6	3.44658671066197	3.75379288379526
2560	2560	3.6	3.47460345601731	3.72539654398269
2560	5120	3.6	3.49131582635192	3.70850977172835
5120	10	3.6	2.15784623543644	5.0788303985004
5120	20	3.6	2.59030562868305	4.62821223017631
5120	40	3.6	2.88769318513952	4.32156476519945
5120	80	3.6	3.09513825318184	4.10948283869054
5120	160	3.6	3.24035387716029	3.96190586749361
5120	320	3.6	3.34258107314182	3.86010097441227
5120	640	3.6	3.41247291867629	3.78881949163534
5120	1280	3.6	3.46005102835943	3.7404998486292
5120	2560	3.6	3.49149022827165	3.70868417364808
5120	5120	3.6	3.51133023672467	3.68866976327533
10	10	3.65	1.56796821030662	5.73203178969338
10	20	3.65	1.84586531191033	5.43469742184125
10	40	3.65	1.99664123943534	5.27456668958816
10	80	3.65	2.07625300701738	5.1906508456121
10	160	3.65	2.11738807335166	5.14759743300235
10	320	3.65	2.13847481338144	5.12593807296793
10	640	3.65	2.14897500564969	5.1148603251554
10	1280	3.65	2.15426278938109	5.10932861145513
10	2560	3.65	2.1569221954114	5.10656451906465
10	5120	3.65	2.15825454757747	5.10518187206727
20	10	3.65	1.86530257815875	5.45413468808967
20	20	3.65	2.1990725424745	5.1009274575255
20	40	3.65	2.39147558411889	4.89870433986354
20	80	3.65	2.49805898060933	4.78738763293782
20	160	3.65	2.55492565004119	4.72835229438705
20	320	3.65	2.5846376653855	4.69806430848059
20	640	3.65	2.59958839120214	4.68240562362329
20	1280	3.65	2.60715853675497	4.67454165151358
20	2560	3.65	2.61097649459307	4.67060070432694
20	5120	3.65	2.61289199740033	4.66862646748837
40	10	3.65	2.02543331041184	5.30335876056466
40	20	3.65	2.40129566013646	4.90852441588111
40	40	3.65	2.6311988679033	4.6688011320967
40	80	3.65	2.76623523856886	4.5288309541245
40	160	3.65	2.84175506600392	4.4509599797601
40	320	3.65	2.88249172942054	4.40969205147768
40	640	3.65	2.90338323800631	4.38793942167124
40	1280	3.65	2.91407177058109	4.37689670108871
40	2560	3.65	2.91949203551178	4.37133141900248
40	5120	3.65	2.92221909172546	4.36853538440032
80	10	3.65	2.1093491543879	5.22374699298262
80	20	3.65	2.51261236706218	4.80194101939067
80	40	3.65	2.7711690458755	4.53376476143114
80	80	3.65	2.9320666794797	4.3679333205203
80	160	3.65	3.02738617707587	4.27017843880873
80	320	3.65	3.08126715887533	4.21587668255928
80	640	3.65	3.10979199519462	4.18631986429966
80	1280	3.65	3.12466348116515	4.17102132474552
80	2560	3.65	3.13228387571316	4.16322843142801
80	5120	3.65	3.13613897830758	4.15929117940647
160	10	3.65	2.15240256699765	5.18261192664834
160	20	3.65	2.57164770561295	4.74507434995881
160	40	3.65	2.8490400202399	4.45824493399608
160	80	3.65	3.02982156119127	4.27261382292413
160	160	3.65	3.14320515418355	4.15679484581645
160	320	3.65	3.21108077300753	4.08867543770672
160	640	3.65	3.24872985196288	4.04982335677808
160	1280	3.65	3.26898621905311	4.0290553265982
160	2560	3.65	3.27956373207188	4.01827047479936
160	5120	3.65	3.28497096983295	4.01276331843797
320	10	3.65	2.17406192703207	5.16152518661856
320	20	3.65	2.60193569151941	4.7153623346145
320	40	3.65	2.89030794852232	4.41750827057946
320	80	3.65	3.08412331744072	4.21873284112467
320	160	3.65	3.21132456229328	4.08891922699247
320	320	3.65	3.2918865937657	4.0081134062343
320	640	3.65	3.33917391421118	3.95930209941551
320	1280	3.65	3.36580530410912	3.93194327922476
320	2560	3.65	3.38015161201597	3.91726805773696
320	5120	3.65	3.38762371150243	3.90962722754301
640	10	3.65	2.1851396748446	5.15102499435031
640	20	3.65	2.61759437637671	4.70041160879786
640	40	3.65	2.91206057832876	4.39661676199369
640	80	3.65	3.11368013570034	4.19020800480538
640	160	3.65	3.25017664322192	4.05127014803712
640	320	3.65	3.34069790058449	3.96082608578882
640	640	3.65	3.39694776708176	3.90305223291824
640	1280	3.65	3.43047960880451	3.86876849997675
640	2560	3.65	3.44939907907567	3.8494990189664
640	5120	3.65	3.45956918908992	3.83914000413381
1280	10	3.65	2.19067138854487	5.14573721061891
1280	20	3.65	2.62545834848642	4.69284146324503
1280	40	3.65	2.92310329891129	4.38592822941891
1280	80	3.65	3.12897867525448	4.17533651883485
1280	160	3.65	3.2709446734018	4.03101378094689
1280	320	3.65	3.36805672077524	3.93419469589088
1280	640	3.65	3.43123150002324	3.86952039119548
1280	1280	3.65	3.47107703851156	3.82892296148844
1280	2560	3.65	3.4948711713676	3.80476959693127
1280	5120	3.65	3.50826744290374	3.79116554370472
2560	10	3.65	2.19343548093535	5.1430778045886
2560	20	3.65	2.62939929567306	4.68902350540693
2560	40	3.65	2.92866858099752	4.38050796448822
2560	80	3.65	3.13677156857199	4.16771612428684
2560	160	3.65	3.28172952520064	4.02043626792812
2560	320	3.65	3.38273194226304	3.91984838798403
2560	640	3.65	3.4505009810336	3.85060092092433
2560	1280	3.65	3.49523040306873	3.8051288286324
2560	2560	3.65	3.52348851649222	3.77651148350778
2560	5120	3.65	3.54032630339265	3.75944970559357
5120	10	3.65	2.19481812793273	5.14174545242253
5120	20	3.65	2.63137353251163	4.68710800259967
5120	40	3.65	2.93146461559968	4.37778090827454
5120	80	3.65	3.14070882059353	4.16386102169242
5120	160	3.65	3.28723668156203	4.01502903016705
5120	320	3.65	3.39037277245699	3.91237628849757
5120	640	3.65	3.46085999586619	3.84043081091008
5120	1280	3.65	3.50883445629528	3.79173255709626
5120	2560	3.65	3.54055029440643	3.75967369660735
5120	5120	3.65	3.56054385251588	3.73945614748412
10	10	3.7	1.59953827789452	5.80046172210548
10	20	3.7	1.8801054325707	5.50054442663968
10	40	3.7	2.0322534034234	5.33906692304894
10	80	3.7	2.11257407852978	5.25446660107024
10	160	3.7	2.15405916361811	5.21104660792439
10	320	3.7	2.17533126111483	5.1892186369278
10	640	3.7	2.1859158632177	5.17805566694788
10	1280	3.7	2.19125140876612	5.1724750120318
10	2560	3.7	2.19393293421256	5.16968591687028
10	5120	3.7	2.19527729036493	5.1682951586631
20	10	3.7	1.89945557336032	5.5198945674293
20	20	3.7	2.23643004170228	5.16356995829772
20	40	3.7	2.43059088680373	4.95960992722409
20	80	3.7	2.53813002344131	4.84736358856783
20	160	3.7	2.59548478694675	4.78781369813409
20	320	3.7	2.62546030803576	4.75728375524334
20	640	3.7	2.6405324169524	4.74150148589674
20	1280	3.7	2.6481715454395	4.73356637502699
20	2560	3.7	2.65202156848412	4.72958898827407
20	5120	3.7	2.65395448513728	4.72760277514314
40	10	3.7	2.06093307695106	5.3677465965766
40	20	3.7	2.44039007277591	4.96940911319627
40	40	3.7	2.67239129889066	4.72760870110934
40	80	3.7	2.80864037091735	4.58645681124654
40	160	3.7	2.88481045038841	4.5078991989613
40	320	3.7	2.92590976266556	4.4662972092704
40	640	3.7	2.9469716436557	4.44437075369688
40	1280	3.7	2.9577579614755	4.43322706266243
40	2560	3.7	2.96322395610853	4.42760975708779
40	5120	3.7	2.96597590973164	4.424796479928
80	10	3.7	2.14553339892976	5.28742592147022
80	20	3.7	2.55263641143217	4.86186997655869
80	40	3.7	2.81354318875346	4.59135962908265
80	80	3.7	2.97588120866247	4.42411879133753
80	160	3.7	3.07201907878845	4.32549457347371
80	320	3.7	3.12637840770569	4.27074841979488
80	640	3.7	3.15513511668638	4.24095301526288
80	1280	3.7	3.1701422083589	4.22551334063306
80	2560	3.7	3.17782668158729	4.21764689158933
80	5120	3.7	3.1817168720631	4.21368500375109
160	10	3.7	2.18895339207561	5.24594083638189
160	20	3.7	2.61218630186591	4.80451521305325
160	40	3.7	2.8921008010387	4.51518954961159
160	80	3.7	3.07450542652629	4.32798092121155
160	160	3.7	3.18886843681628	4.21113156318372
160	320	3.7	3.25735209407117	4.14245425993647
160	640	3.7	3.29531101010123	4.10328919916058
160	1280	3.7	3.31575435351887	4.08233007287015
160	2560	3.7	3.32642214741895	4.07144355938645
160	5120	3.7	3.33187931573873	4.06590203130939
320	10	3.7	2.2107813630722	5.22466873888517
320	20	3.7	2.64271624475666	4.77453969196424
320	40	3.7	2.9337027907296	4.47409023733444
320	80	3.7	3.12925158020512	4.27362159229431
320	160	3.7	3.25754574006353	4.14264790592883
320	320	3.7	3.3388248819804	4.06117511801961
320	640	3.7	3.38649804498443	4.01196774176208
320	1280	3.7	3.41337304018463	3.98435537336481
320	2560	3.7	3.42784065477673	3.96954037090985
320	5120	3.7	3.43538115064441	3.96185108412395
640	10	3.7	2.22194433305212	5.2140841367823
640	20	3.7	2.65849851410326	4.7594675830476
640	40	3.7	2.95562924630312	4.4530283563443
640	80	3.7	3.15904698473712	4.24486488331362
640	160	3.7	3.29671080083942	4.10468898989877
640	320	3.7	3.38803225823793	4.01350195501557
640	640	3.7	3.44473566284685	3.95526433715315
640	1280	3.7	3.4785696043524	3.92066714364297
640	2560	3.7	3.49764606449092	3.90121635488282
640	5120	3.7	3.50790746641806	3.89079308210466
1280	10	3.7	2.2275249879682	5.20874859123388
1280	20	3.7	2.66643362497301	4.7518284545605
1280	40	3.7	2.96677293733757	4.4422420385245
1280	80	3.7	3.17448665936694	4.2298577916411
1280	160	3.7	3.31766992712985	4.08424564648114
1280	320	3.7	3.41564462663519	3.98662695981537
1280	640	3.7	3.47933285635703	3.9214303956476
1280	1280	3.7	3.51954078971146	3.88045921028854
1280	2560	3.7	3.54353523822495	3.85607549380587
1280	5120	3.7	3.55705368868263	3.84238517645251
2560	10	3.7	2.23031408312972	5.20606706578744
2560	20	3.7	2.67041101172593	4.74797843151588
2560	40	3.7	2.97239024291221	4.43677604389147
2560	80	3.7	3.18235310841067	4.22217331841271
2560	160	3.7	3.32855644061355	4.07357785258105
2560	320	3.7	3.43045962909015	3.97215934522327
2560	640	3.7	3.49878364511718	3.90235393550908
2560	1280	3.7	3.54392450619413	3.85646476177505
2560	2560	3.7	3.57242549288316	3.82757450711684
2560	5120	3.7	3.58942115433763	3.81040486208846
5120	10	3.7	2.2317048413369	5.20472270963507
5120	20	3.7	2.67239722485686	4.74604551486272
5120	40	3.7	2.975203520072	4.43402409026836
5120	80	3.7	3.18631499624891	4.2182831279369
5120	160	3.7	3.33409796869061	4.06812068426127
5120	320	3.7	3.43814891587605	3.96461884935559
5120	640	3.7	3.50920691789534	3.89209253358194
5120	1280	3.7	3.55761482354749	3.84294631131737
5120	2560	3.7	3.58959513791154	3.81057884566237
5120	5120	3.7	3.60976885341142	3.79023114658858
10	10	3.75	1.63104280084387	5.86895719915613
10	20	3.75	1.91427248343351	5.56646075269566
10	40	3.75	2.06781895664281	5.40363840699314
10	80	3.75	2.1488414915521	5.31832949363416
10	160	3.75	2.19069175760627	5.27456635339114
10	320	3.75	2.21214518110168	5.25256119208876
10	640	3.75	2.22282192845075	5.24130410213686
10	1280	3.75	2.22820287921129	5.23567695880598
10	2560	3.75	2.23090696757949	5.23286525412656
10	5120	3.75	2.2322614439348	5.2314613695876
20	10	3.75	1.93353924730434	5.58572751656649
20	20	3.75	2.27370545983959	5.22629454016041
20	40	3.75	2.46965507895007	5.02060453497796
20	80	3.75	2.57813882076281	4.90739937092887
20	160	3.75	2.63600168356272	4.84736888470383
20	320	3.75	2.66623457416429	4.81658616116794
20	640	3.75	2.68143885694408	4.80066827699042
20	1280	3.75	2.68914349176295	4.79266578017635
20	2560	3.75	2.69302616145119	4.78865550839515
20	5120	3.75	2.69497375445207	4.78665022683842
40	10	3.75	2.09636159300686	5.43218104335719
40	20	3.75	2.47939546502204	5.03034492104993
40	40	3.75	2.71352837382904	4.78647162617096
40	80	3.75	2.8509733383251	4.64409778625018
40	160	3.75	2.92781841177012	4.56489632264911
40	320	3.75	2.96927097323336	4.52294475012505
40	640	3.75	2.9905177872734	4.50082712778969
40	1280	3.75	3.00139673653663	4.48958736921453
40	2560	3.75	3.00690915065806	4.48392289286444
40	5120	3.75	3.00968203196593	4.48108223911887
80	10	3.75	2.18167050636584	5.3511585084479
80	20	3.75	2.59260062907113	4.92186117923719
80	40	3.75	2.85590221374982	4.6490266616749
80	80	3.75	3.01966695410772	4.48033304589228
80	160	3.75	3.11665966215297	4.38089739515381
80	320	3.75	3.17148877905786	4.32569010178281
80	640	3.75	3.20049963515201	4.29563438525238
80	1280	3.75	3.21563657910744	4.28006130140437
80	2560	3.75	3.22338683087515	4.27212864240083
80	5120	3.75	3.22730686505936	4.26812811822934
160	10	3.75	2.22543364660886	5.30930824239373
160	20	3.75	2.65263111529617	4.86399831643728
160	40	3.75	2.93510367735089	4.57218158822988
160	80	3.75	3.11910260484619	4.38334033784703
160	160	3.75	3.23447585038743	4.26552414961257
160	320	3.75	3.30354686915025	4.19626530104032
160	640	3.75	3.34183849243511	4.15675607923134
160	1280	3.75	3.36245718832938	4.1356145859124
160	2560	3.75	3.37321545256568	4.12463574954512
160	5120	3.75	3.3787140204591	4.11903979801883
320	10	3.75	2.24743880791124	5.28785481889832
320	20	3.75	2.68341383883206	4.83376542583571
320	40	3.75	2.97705524987495	4.53072902676664
320	80	3.75	3.17430989821719	4.32851122094215
320	160	3.75	3.30373469895968	4.19645313084975
320	320	3.75	3.38570895135293	4.11429104864707
320	640	3.75	3.43379850358278	4.06465180311485
320	1280	3.75	3.46090312876751	4.03679933416968
320	2560	3.75	3.47549286846399	4.02185877592789
320	5120	3.75	3.48309018623796	4.01409396383401
640	10	3.75	2.25869589786314	5.27717807154925
640	20	3.75	2.69933172300958	4.81856114305592
640	40	3.75	2.99917287221031	4.5094822127266
640	80	3.75	3.20436561474762	4.29950036484799
640	160	3.75	3.34324392076866	4.15816150756489
640	320	3.75	3.43534819688515	4.06620149641722
640	640	3.75	3.49254869311746	4.00745130688254
640	1280	3.75	3.52667335574219	3.97255173846158
640	2560	3.75	3.54591189563532	3.9529349951613
640	5120	3.75	3.55625109610238	3.94240852357851
1280	10	3.75	2.26432304119402	5.27179712078871
1280	20	3.75	2.70733421982365	4.81085650823704
1280	40	3.75	3.01041263078547	4.49860326346337
1280	80	3.75	3.21993869859563	4.28436342089256
1280	160	3.75	3.3643854140876	4.13754281167062
1280	320	3.75	3.46320066583032	4.03909687123249
1280	640	3.75	3.52744826153842	3.97332664425781
1280	1280	3.75	3.56800304697001	3.93199695302999
1280	2560	3.75	3.59220248664851	3.90740465965479
1280	5120	3.75	3.60582393181158	3.89357804346622
2560	10	3.75	2.26713474587344	5.26909303242051
2560	20	3.75	2.71134449160485	4.80697383854881
2560	40	3.75	3.01607710713556	4.49309084934194
2560	80	3.75	3.22787135759917	4.27661316912485
2560	160	3.75	3.37536425045488	4.12678454743432
2560	320	3.75	3.47814122407211	4.02450713153601
2560	640	3.75	3.5470650048387	3.95408810436468
2560	1280	3.75	3.59259534034521	3.90779751335149
2560	2560	3.75	3.62134001714303	3.87865998285697
2560	5120	3.75	3.6384649175949	3.86131854685228
5120	10	3.75	2.2685386304124	5.2677385560652
5120	20	3.75	2.71334977316158	4.80502624554793
5120	40	3.75	3.01891776088113	4.49031796803407
5120	80	3.75	3.23187188177066	4.27269313494064
5120	160	3.75	3.38096020198117	4.1212859795409
5120	320	3.75	3.48590603616599	4.01690981376204
5120	640	3.75	3.55759147642149	3.94374890389762
5120	1280	3.75	3.60642195653378	3.89417606818842
5120	2560	3.75	3.63868145314772	3.8615350824051
5120	5120	3.75	3.65901372470718	3.84098627529282
10	10	3.8	1.66244149938748	5.93755850061252
10	20	3.8	1.94835573460129	5.63243211370634
10	40	3.8	2.10327925875553	5.46825185446738
10	80	3.8	2.18500822930741	5.38225270844852
10	160	3.8	2.22722421242044	5.33813413483453
10	320	3.8	2.24886232191188	5.31594848515574
10	640	3.8	2.25962615903947	5.30460100571821
10	1280	3.8	2.265052399537	5.29892853814874
10	2560	3.8	2.26777958558193	5.29609600274867
10	5120	3.8	2.26914713269154	5.29467907696158
20	10	3.8	1.96756788629366	5.65164426539871
20	20	3.8	2.31096084894138	5.28903915105862
20	40	3.8	2.50867804883111	5.08159837389759
20	80	3.8	2.61811611094565	4.96745611285212
20	160	3.8	2.67648997076219	4.9069267178934
20	320	3.8	2.70698618298484	4.87588565920783
20	640	3.8	2.72231605852321	4.85983693484014
