n1	n2	d	scpd
640	5120	2.5	2.42395201723942
1280	10	2.5	1.63569665113793
1280	20	2.5	1.85975249061506
1280	40	2.5	2.02750101145746
1280	80	2.5	2.15181502356831
1280	160	2.5	2.24297709395744
1280	320	2.5	2.30925322640202
1280	640	2.5	2.35729547572556
1280	1280	2.5	2.39159575033005
1280	2560	2.5	2.4161902396186
1280	5120	2.5	2.43371670192254
2560	10	2.5	1.64180785097617
2560	20	2.5	1.86604064416037
2560	40	2.5	2.03393718133194
2560	80	2.5	2.15834603676476
2560	160	2.5	2.24960562225729
2560	320	2.5	2.31599494188349
2560	640	2.5	2.3640773924826
2560	1280	2.5	2.39842912201866
2560	2560	2.5	2.42305606495664
2560	5120	2.5	2.44058290463215
5120	10	2.5	1.64610147833165
5120	20	2.5	1.87045825134961
5120	40	2.5	2.03845995563344
5120	80	2.5	2.16296202660228
5120	160	2.5	2.25428845984772
5120	320	2.5	2.32072826510311
5120	640	2.5	2.36883979314663
5120	1280	2.5	2.40323183871895
5120	2560	2.5	2.42785825635909
5120	5120	2.5	2.44542504405633
10	10	2.55	1.42515958404812
10	20	2.55	1.64373352183258
10	40	2.55	1.80661303592823
10	80	2.55	1.9268984909012
10	160	2.55	2.01491953595472
10	320	2.55	2.07883117662833
10	640	2.55	2.12501418956654
10	1280	2.55	2.15806390663803
10	2560	2.55	2.18168105382612
10	5120	2.55	2.1985431550119
20	10	2.55	1.51640909540917
20	20	2.55	1.7372348266455
20	40	2.55	1.90214625232945
20	80	2.55	2.02412781011901
20	160	2.55	2.11346071604038
20	320	2.55	2.17837971739884
20	640	2.55	2.22536298810309
20	1280	2.55	2.25892287915015
20	2560	2.55	2.28296868255304
20	5120	2.55	2.30009659915754
40	10	2.55	1.57479989401083
40	20	2.55	1.7971803361318
40	40	2.55	1.9634725626528
40	80	2.55	2.08654707394775
40	160	2.55	2.17677024719685
40	320	2.55	2.24236173012331
40	640	2.55	2.2898219786299
40	1280	2.55	2.32379317099172
40	2560	2.55	2.34808950148074
40	5120	2.55	2.36539925060359
80	10	2.55	1.61364886164099
80	20	2.55	1.83710153256339
80	40	2.55	2.0042923051529
80	80	2.55	2.12813900669587
80	160	2.55	2.21897135682606
80	320	2.55	2.28502519107628
80	640	2.55	2.33280451022497
80	1280	2.55	2.36702804736083
80	2560	2.55	2.39149793602483
80	5120	2.55	2.40894411614479
160	10	2.55	1.64000845884693
160	20	2.55	1.86418923798686
160	40	2.55	2.03204196054371
160	80	2.55	2.15641458924204
160	160	2.55	2.24763186465528
160	320	2.55	2.31401054133006
160	640	2.55	2.36208104998263
160	1280	2.55	2.39643557302025
160	2560	2.55	2.42102353520013
160	5120	2.55	2.43854400400307
320	10	2.55	1.65816018233442
320	20	2.55	1.88283558352829
320	40	2.55	2.05116586693705
320	80	2.55	2.17588302092642
320	160	2.55	2.26742969119649
320	320	2.55	2.33401623057019
320	640	2.55	2.38220817333316
320	1280	2.55	2.41669910581796
320	2560	2.55	2.44139661852741
320	5120	2.55	2.45898299808708
640	10	2.55	1.67083267666964
640	20	2.55	1.89591236130258
640	40	2.55	2.06452426064897
640	80	2.55	2.18951432299179
640	160	2.55	2.28123338469147
640	320	2.55	2.34798171618054
640	640	2.55	2.39630062674299
640	1280	2.55	2.43086953429583
640	2560	2.55	2.45559385460106
640	5120	2.55	2.47325129724919
1280	10	2.55	1.67960675814058
1280	20	2.55	1.90493920379298
1280	40	2.55	2.07377664690101
1280	80	2.55	2.19894950414991
1280	160	2.55	2.29079151996195
1280	320	2.55	2.35766409866466
1280	640	2.55	2.40604961378847
1280	1280	2.55	2.44066083818675
1280	2560	2.55	2.46546347213746
1280	5120	2.55	2.48311029235192
2560	10	2.55	1.68576650986786
2560	20	2.55	1.91127961484768
2560	40	2.55	2.0802738309926
2560	80	2.55	2.20557458183667
2560	160	2.55	2.29753515146173
2560	320	2.55	2.36447953856522
2560	640	2.55	2.41292621816373
2560	1280	2.55	2.44757286431853
2560	2560	2.55	2.47238742898454
2560	5120	2.55	2.49006347190896
5120	10	2.55	1.69007582927803
5120	20	2.55	1.91571622145277
5120	40	2.55	2.08482001364027
5120	80	2.55	2.21020873575332
5120	160	2.55	2.30223873776514
5120	320	2.55	2.36920793477048
5120	640	2.55	2.41767040123403
5120	1280	2.55	2.45239777396942
5120	2560	2.55	2.47723385358429
5120	5120	2.55	2.49490852081839
10	10	2.6	1.46681690830138
10	20	2.6	1.6863900459933
10	40	2.6	1.85015752552456
10	80	2.6	1.97121177252839
10	160	2.6	2.059822503642
10	320	2.6	2.12419889726128
10	640	2.6	2.17072709274896
10	1280	2.6	2.20402128328296
10	2560	2.6	2.22783495025111
10	5120	2.6	2.24482494041419
20	10	2.6	1.55891571502132
20	20	2.6	1.78085472513983
20	40	2.6	1.94678008231021
20	80	2.6	2.06950110009098
20	160	2.6	2.15952047652594
20	320	2.6	2.22493846427367
20	640	2.6	2.27226239579011
20	1280	2.6	2.30611505559766
20	2560	2.6	2.33035443048865
20	5120	2.6	2.34759568248436
40	10	2.6	1.61783400595985
40	20	2.6	1.8414187868336
40	40	2.6	2.00869643612666
40	80	2.6	2.13262624209205
40	160	2.6	2.22352724042113
40	320	2.6	2.28962641308139
40	640	2.6	2.33745689365986
40	1280	2.6	2.37169278743019
40	2560	2.6	2.39618011329656
40	5120	2.6	2.4136461395325
80	10	2.6	1.65697256340933
80	20	2.6	1.88161813108303
80	40	2.6	2.04991426897558
80	80	2.6	2.17460504755351
80	160	2.6	2.26613582563016
80	320	2.6	2.33272547121144
80	640	2.6	2.38088871994716
80	1280	2.6	2.41535570897655
80	2560	2.6	2.44007817857169
80	5120	2.6	2.45764522740135
160	10	2.6	1.68354914085749
160	20	2.6	1.90899700827539
160	40	2.6	2.07793483893952
160	80	2.6	2.20318901837243
160	160	2.6	2.29511539720233
160	320	2.6	2.36202279624063
160	640	2.6	2.41042208833915
160	1280	2.6	2.44506908757321
160	2560	2.6	2.46989443051885
160	5120	2.6	2.48756389355583
320	10	2.6	1.70183042478092
320	20	2.6	1.9278127210953
320	40	2.6	2.09722400474671
320	80	2.6	2.22283377260714
320	160	2.6	2.31507752153984
320	320	2.6	2.38217906040539
320	640	2.6	2.43077716228696
320	1280	2.6	2.46556245435227
320	2560	2.6	2.49045484880855
320	5120	2.6	2.50820790544562
640	10	2.6	1.71457541127148
640	20	2.6	1.94094839179821
640	40	2.6	2.11067848016413
640	80	2.6	2.23657021233859
640	160	2.6	2.32902944740456
640	320	2.6	2.39627041855577
640	640	2.6	2.44498625998723
640	1280	2.6	2.47983709867322
640	2560	2.6	2.50479831524984
640	5120	2.6	2.52260653170218
1280	10	2.6	1.7233966485112
1280	20	2.6	1.95005057111569
1280	40	2.6	2.11999400676268
1280	80	2.6	2.24607077775288
1280	160	2.6	2.33865223333582
1280	320	2.6	2.40601746140693
1280	640	2.6	2.4548065284981
1280	1280	2.6	2.48972414809386
1280	2560	2.6	2.51471826129082
1280	5120	2.6	2.53256447844315
2560	10	2.6	1.72961468504799
2560	20	2.6	1.95643958236558
2560	40	2.6	2.12656203556094
2560	80	2.6	2.2527713301012
2560	160	2.6	2.34544458285006
2560	320	2.6	2.41289167745276
2560	640	2.6	2.46174174205686
2560	1280	2.6	2.49669703344945
2560	2560	2.6	2.52169832595748
2560	5120	2.6	2.53956322045038
5120	10	2.6	1.73393544427731
5120	20	2.6	1.96089416606394
5120	40	2.6	2.13112786948575
5120	80	2.6	2.25743187963573
5120	160	2.6	2.35016779017214
5120	320	2.6	2.41767838998605
5120	640	2.6	2.46656759279428
5120	1280	2.6	2.50154447931408
5120	2560	2.6	2.5265811020731
5120	5120	2.6	2.54446343550958
10	10	2.65	1.50829010375017
10	20	2.65	1.72890786453785
10	40	2.65	1.89365252532376
10	80	2.65	2.0154650336637
10	160	2.65	2.10467466755979
10	320	2.65	2.16953840892155
10	640	2.65	2.2163972254689
10	1280	2.65	2.24993538251849
10	2560	2.65	2.27392186716068
10	5120	2.65	2.2910474772673
20	10	2.65	1.60135779544754
20	20	2.65	1.82444980831993
20	40	2.65	1.99135787143791
20	80	2.65	2.11496182849622
20	160	2.65	2.20560814242482
20	320	2.65	2.27150327059453
20	640	2.65	2.31921297380536
20	1280	2.65	2.35332090141266
20	2560	2.65	2.37773251829307
20	5120	2.65	2.39514592718879
40	10	2.65	1.66073067563137
40	20	2.65	1.88553340298233
40	40	2.65	2.05387501429663
40	80	2.65	2.17864871979207
40	160	2.65	2.27022993520411
40	320	2.65	2.33687236453452
40	640	2.65	2.38504906369858
40	1280	2.65	2.41957293906329
40	2560	2.65	2.44426606038913
40	5120	2.65	2.46187047755521
80	10	2.65	1.70018288461566
80	20	2.65	1.9261090850473
80	40	2.65	2.09548515557281
80	80	2.65	2.22105165504638
80	160	2.65	2.31327805836627
80	320	2.65	2.38036175026448
80	640	2.65	2.4289429015201
80	1280	2.65	2.46371437805769
80	2560	2.65	2.48860218043783
80	5120	2.65	2.50636660342797
160	10	2.65	1.72693784009453
160	20	2.65	1.95365756807818
160	40	2.65	2.12373436144339
160	80	2.65	2.24988603132501
160	160	2.65	2.34251970301846
160	320	2.65	2.40993201840808
160	640	2.65	2.45875431546153
160	1280	2.65	2.49369479205045
160	2560	2.65	2.51868867018029
160	5120	2.65	2.53654774559121
320	10	2.65	1.74539049059746
320	20	2.65	1.97271745589514
320	40	2.65	2.14320763205938
320	80	2.65	2.26975919041264
320	160	2.65	2.36267747128777
320	320	2.65	2.43033988172444
320	640	2.65	2.47935175415088
320	1280	2.65	2.51440433742546
320	2560	2.65	2.53949104777439
320	5120	2.65	2.55740180004512
640	10	2.65	1.75820090818779
640	20	2.65	1.98590778520514
640	40	2.65	2.15675360696847
640	80	2.65	2.28357560039224
640	160	2.65	2.3767251652471
640	320	2.65	2.44450321308509
640	640	2.65	2.49366151907081
640	1280	2.65	2.52878492234917
640	2560	2.65	2.55395600923738
640	5120	2.65	2.57192381022647
1280	10	2.65	1.7670953031479
1280	20	2.65	1.99507683618011
1280	40	2.65	2.16617452651532
1280	80	2.65	2.29316314282029
1280	160	2.65	2.38645696390966
1280	320	2.65	2.45434520493156
1280	640	2.65	2.50359324744148
1280	1280	2.65	2.5387936956731
1280	2560	2.65	2.56401298030087
1280	5120	2.65	2.58198255407267
2560	10	2.65	1.77333929482511
2560	20	2.65	2.00151213443069
2560	40	2.65	2.17277999609912
2560	80	2.65	2.29989254456099
2560	160	2.65	2.39329437115117
2560	320	2.65	2.46129897037484
2560	640	2.65	2.5105641852073
2560	1280	2.65	2.54582230604764
2560	2560	2.65	2.5710358549835
2560	5120	2.65	2.58902290583203
5120	10	2.65	1.77771188685956
5120	20	2.65	2.00604346416429
5120	40	2.65	2.17740652625856
5120	80	2.65	2.3046069033818
5120	160	2.65	2.39808420575548
5120	320	2.65	2.46615006343888
5120	640	2.65	2.51543165133994
5120	1280	2.65	2.55073694068698
5120	2560	2.65	2.5759448463008
5120	5120	2.65	2.59396872794899
10	10	2.7	1.54968299286421
10	20	2.7	1.77140298687682
10	40	2.7	1.93705586021499
10	80	2.7	2.05968055258755
10	160	2.7	2.14950534276416
10	320	2.7	2.21479709347304
10	640	2.7	2.26202802417074
10	1280	2.7	2.29585267834242
10	2560	2.7	2.32004976848013
10	5120	2.7	2.33729831435142
20	10	2.7	1.6436100386952
20	20	2.7	1.86789488525451
20	40	2.7	2.03583546694572
20	80	2.7	2.16028062153747
20	160	2.7	2.25157224640068
20	320	2.7	2.31798195736315
20	640	2.7	2.36607649597386
20	1280	2.7	2.40045124998111
20	2560	2.7	2.42507005623191
20	5120	2.7	2.44261326155972
40	10	2.7	1.70351694882538
40	20	2.7	1.92955404554085
40	40	2.7	2.09900409521126
40	80	2.7	2.22465591865999
40	160	2.7	2.31691967985087
40	320	2.7	2.38404157057758
40	640	2.7	2.43264994558629
40	1280	2.7	2.46744832870554
40	2560	2.7	2.49235120800644
40	5120	2.7	2.51010167950918
80	10	2.7	1.74326821153471
80	20	2.7	1.97050554421749
80	40	2.7	2.14096417573319
80	80	2.7	2.2674593374901
80	160	2.7	2.36038607849047
80	320	2.7	2.42798679525748
80	640	2.7	2.47698110131562
80	1280	2.7	2.5120223086016
80	2560	2.7	2.53710796117258
80	5120	2.7	2.5549747021822
160	10	2.7	1.77024846953933
160	20	2.7	1.99832694012864
160	40	2.7	2.16951020448487
160	80	2.7	2.29656167736087
160	160	2.7	2.38990964253664
160	320	2.7	2.45785125617293
160	640	2.7	2.50711360139219
160	1280	2.7	2.54232895255842
160	2560	2.7	2.56755086120651
160	5120	2.7	2.58553373093242
320	10	2.7	1.7887910052467
320	20	2.7	2.0174815379508
320	40	2.7	2.18913142746587
320	80	2.7	2.31656750826412
320	160	2.7	2.41021991273454
320	320	2.7	2.47842295399326
320	640	2.7	2.52781891962776
320	1280	2.7	2.56320547560924
320	2560	2.7	2.58847207992073
320	5120	2.7	2.60651411692678
640	10	2.7	1.80168452755014
640	20	2.7	2.03081425269333
640	40	2.7	2.20280753847656
640	80	2.7	2.33052443027472
640	160	2.7	2.4244318333219
640	320	2.7	2.49274402033507
640	640	2.7	2.54227643922364
640	1280	2.7	2.57771904713311
640	2560	2.7	2.60309710354092
640	5120	2.7	2.62119615168285
1280	10	2.7	1.81067479898022
1280	20	2.7	2.04008480045482
1280	40	2.7	2.21229804532066
1280	80	2.7	2.34025127876323
1280	160	2.7	2.4342545689382
1280	320	2.7	2.50270818148722
1280	640	2.7	2.55232473037702
1280	1280	2.7	2.58781296117102
1280	2560	2.7	2.61325978720899
1280	5120	2.7	2.63139159403844
2560	10	2.7	1.81692715215131
2560	20	2.7	2.04652077215416
2560	40	2.7	2.21896367419851
2560	80	2.7	2.34700182949404
2560	160	2.7	2.44112641952725
2560	320	2.7	2.50964289363549
2560	640	2.7	2.55931391369491
2560	1280	2.7	2.59487146508137
2560	2560	2.7	2.62033245729293
2560	5120	2.7	2.63845520309752
5120	10	2.7	1.82133961862166
5120	20	2.7	2.05106918495325
5120	40	2.7	2.22362814975556
5120	80	2.7	2.3517679038369
5120	160	2.7	2.44595646254998
5120	320	2.7	2.51453948945122
5120	640	2.7	2.56425606575985
5120	1280	2.7	2.59985259414585
5120	2560	2.7	2.62532626274927
5120	5120	2.7	2.64348551916688
10	10	2.75	1.5909424813982
10	20	2.75	1.81372477374496
10	40	2.75	1.98038379438857
10	80	2.75	2.10378379543085
10	160	2.75	2.19426488929729
10	320	2.75	2.260036374036
10	640	2.75	2.30764269400262
10	1280	2.75	2.34173487473005
10	2560	2.75	2.36607338890557
10	5120	2.75	2.38346684926857
20	10	2.75	1.68575010807588
20	20	2.75	1.91126272978423
20	40	2.75	2.08025652892111
20	80	2.75	2.20555694562564
20	160	2.75	2.29751725141669
20	320	2.75	2.36446134909144
20	640	2.75	2.41290418707531
20	1280	2.75	2.44755447376606
20	2560	2.75	2.47236898628479
20	5120	2.75	2.49004500030958
40	10	2.75	1.74618422439828
40	20	2.75	1.97353760068745
40	40	2.75	2.14404673750789
40	80	2.75	2.27061999892667
40	160	2.75	2.36355384971497
40	320	2.75	2.43121918799586
40	640	2.75	2.48023842184209
40	1280	2.75	2.51529531299745
40	2560	2.75	2.54039272680419
40	5120	2.75	2.5583084922043
80	10	2.75	1.78625959166397
80	20	2.75	2.01486927249573
80	40	2.75	2.18645216051829
80	80	2.75	2.31383392284289
80	160	2.75	2.40745982263715
80	320	2.75	2.47559041038728
80	640	2.75	2.52498793157395
80	1280	2.75	2.56034519935493
80	2560	2.75	2.58562526412597
80	5120	2.75	2.60368759104621
160	10	2.75	1.81342752439626
160	20	2.75	2.04292416290805
160	40	2.75	2.21520511414581
160	80	2.75	2.34322291707743
160	160	2.75	2.43725571855931
160	320	2.75	2.5057608056943
160	640	2.75	2.55541754526013
160	1280	2.75	2.59094018508786
160	2560	2.75	2.61637085704225
160	5120	2.75	2.6345036696617
320	10	2.75	1.83212173575367
320	20	2.75	2.06218694009739
320	40	2.75	2.23503626326085
320	80	2.75	2.36342033943008
320	160	2.75	2.45779890116209
320	320	2.75	2.52651320307713
320	640	2.75	2.57632905180998
320	1280	2.75	2.61198133017902
320	2560	2.75	2.63751278909297
320	5120	2.75	2.65570266892867
640	10	2.75	1.8451435723734
640	20	2.75	2.07562902613573
640	40	2.75	2.24882931307936
640	80	2.75	2.37750333488931
640	160	2.75	2.4721033320714
640	320	2.75	2.54099586179489
640	640	2.75	2.59093246180102
640	1280	2.75	2.62666903480725
640	2560	2.75	2.6522600575362
640	5120	2.75	2.67049630186818
1280	10	2.75	1.85414936844843
1280	20	2.75	2.08492972082074
1280	40	2.75	2.25837549641984
1280	80	2.75	2.38725551786276
1280	160	2.75	2.48199842780275
1280	320	2.75	2.55100712359828
1280	640	2.75	2.60100920109681
1280	1280	2.75	2.63683560025598
1280	2560	2.75	2.66244193854425
1280	5120	2.75	2.68075658787937
2560	10	2.75	1.86044991363723
2560	20	2.75	2.0914377991044
2560	40	2.75	2.26505662880608
2560	80	2.75	2.39405092791914
2560	160	2.75	2.48889103629158
2560	320	2.75	2.55801455012971
2560	640	2.75	2.60809730320778
2560	1280	2.75	2.64394714067718
2560	2560	2.75	2.66961717323908
2560	5120	2.75	2.68791331824114
5120	10	2.75	1.86489378257798
5120	20	2.75	2.09602860348049
5120	40	2.75	2.26976996160825
5120	80	2.75	2.39887940847654
5120	160	2.75	2.49378535771696
5120	320	2.75	2.56295851193695
5120	640	2.75	2.61309565737164
5120	1280	2.75	2.64894136385711
5120	2560	2.75	2.67465612732276
5120	5120	2.75	2.69299359592776
10	10	2.8	1.63203652675229
10	20	2.8	1.85598575110071
10	40	2.8	2.02364691926424
10	80	2.8	2.14787068910672
10	160	2.8	2.2389695944873
10	320	2.8	2.30522450004528
10	640	2.8	2.35322231523727
10	1280	2.8	2.38752984078043
10	2560	2.8	2.41210102429184
10	5120	2.8	2.42958659986048
20	10	2.8	1.72779508417569
20	20	2.8	1.95454749856705
20	40	2.8	2.12463988162238
20	80	2.8	2.25080989160843
20	160	2.8	2.34345625764368
20	320	2.8	2.41087977982199
20	640	2.8	2.4597131311085
20	1280	2.8	2.49465616777708
20	2560	2.8	2.51966373013911
20	5120	2.8	2.53749515358549
40	10	2.8	1.78872908282821
40	20	2.8	2.01741763666928
40	40	2.8	2.18906588616498
40	80	2.8	2.31650063513465
40	160	2.8	2.41015173786284
40	320	2.8	2.47835427688884
40	640	2.8	2.52774966466284
40	1280	2.8	2.5631354636054
40	2560	2.8	2.588401188799
40	5120	2.8	2.60644352508373
80	10	2.8	1.82913353548665
80	20	2.8	2.05910525294825
80	40	2.8	2.23187326029137
80	80	2.8	2.36019010720043
80	160	2.8	2.4544907380983
80	320	2.8	2.52319360351999
80	640	2.8	2.57301293742116
80	1280	2.8	2.60862819938886
80	2560	2.8	2.63413195958789
80	5120	2.8	2.65229949459058
160	10	2.8	1.85651462035768
160	20	2.8	2.08737276929352
160	40	2.8	2.26088340589072
160	80	2.8	2.38979416697332
160	160	2.8	2.48460626197834
160	320	2.8	2.55363743029416
160	640	2.8	2.60367984592632
160	1280	2.8	2.63950490516408
160	2560	2.8	2.66512252599235
160	5120	2.8	2.68345360878201
320	10	2.8	1.87531873851635
320	20	2.8	2.10682529328067
320	40	2.8	2.28085455380774
320	80	2.8	2.41018210367817
320	160	2.8	2.50529422103318
320	320	2.8	2.57456561596187
320	640	2.8	2.62483206501749
320	1280	2.8	2.66079280623245
320	2560	2.8	2.68651860842297
320	5120	2.8	2.70488158927824
640	10	2.8	1.88845866835981
640	20	2.8	2.12036382243319
640	40	2.8	2.29477595232096
640	80	2.8	2.42438908511357
640	160	2.8	2.51971833607024
640	320	2.8	2.58917294477215
640	640	2.8	2.63954510891366
640	1280	2.8	2.67557458733325
640	2560	2.8	2.70140933885282
640	5120	2.8	2.71979060123349
1280	10	2.8	1.89752772878631
1280	20	2.8	2.1297463708095
1280	40	2.8	2.30439381314214
1280	80	2.8	2.43424687003602
1280	160	2.8	2.52971012654533
1280	320	2.8	2.59931547220519
1280	640	2.8	2.64972976112084
1280	1280	2.8	2.68581041589747
1280	2560	2.8	2.71171447089877
1280	5120	2.8	2.73013873227826
2560	10	2.8	1.90387942984065
2560	20	2.8	2.13631634005868
2560	40	2.8	2.31114051874122
2560	80	2.8	2.44112343723411
2560	160	2.8	2.53670462632763
2560	320	2.8	2.60639757546146
2560	640	2.8	2.6568988759264
2560	1280	2.8	2.69302516915868
2560	2560	2.8	2.71891711739635
2560	5120	2.8	2.7374096729115
5120	10	2.8	1.90834816282712
5120	20	2.8	2.14093832588905
5120	40	2.8	2.31588681535297
5120	80	2.8	2.4459681121234
5120	160	2.8	2.54162481398844
5120	320	2.8	2.61134837117081
5120	640	2.8	2.66191353031448
5120	1280	2.8	2.69808655552401
5120	2560	2.8	2.72401037453292
5120	5120	2.8	2.74246406638315
10	10	2.85	1.67303338288593
10	20	2.85	1.89817574541583
10	40	2.85	2.06684467464596
10	80	2.85	2.19188091057074
10	160	2.85	2.28363049719095
10	320	2.85	2.35042456354821
10	640	2.85	2.39874385550579
10	1280	2.85	2.43333014901575
10	2560	2.85	2.45805859146574
10	5120	2.85	2.47573033341575
20	10	2.85	1.76970921032245
20	20	2.85	1.99777113079521
20	40	2.85	2.16893971249369
20	80	2.85	2.29598047351187
20	160	2.85	2.38931912618037
20	320	2.85	2.45729868812103
20	640	2.85	2.50651154902836
20	1280	2.85	2.54172359647447
20	2560	2.85	2.56694326358371
20	5120	2.85	2.5849231411731
40	10	2.85	1.83119200502735
40	20	2.85	2.0612280853193
40	40	2.85	2.23405204668382
40	80	2.85	2.36241524019716
40	160	2.85	2.45676686484159
40	320	2.85	2.52548027421755
40	640	2.85	2.57531201509544
40	1280	2.85	2.61091087469462
40	2560	2.85	2.63646059190184
40	5120	2.85	2.65466175611886
80	10	2.85	1.87189602729725
80	20	2.85	2.10328000281073
80	40	2.85	2.27720054799067
80	80	2.85	2.40645580413786
80	160	2.85	2.50151549404084
80	320	2.85	2.57078506998101
80	640	2.85	2.62095381488239
80	1280	2.85	2.65689013413574
80	2560	2.85	2.6826284458879
80	5120	2.85	2.70096932703873
160	10	2.85	1.89951032543312
160	20	2.85	2.13179717573296
160	40	2.85	2.30649979510655
160	80	2.85	2.43639153373506
160	160	2.85	2.53189356784063
160	320	2.85	2.6015159665154
160	640	2.85	2.65195993358628
160	1280	2.85	2.68807305604886
160	2560	2.85	2.71391519193871
160	5120	2.85	2.73239794367444
320	10	2.85	1.91846607944594
320	20	2.85	2.15140306824039
320	40	2.85	2.32663325776163
320	80	2.85	2.45696669936328
320	160	2.85	2.55276494616238
320	320	2.85	2.62263957889852
320	640	2.85	2.67328704775853
320	1280	2.85	2.7095367592833
320	2560	2.85	2.73550515485959
320	5120	2.85	2.75402232587732
640	10	2.85	1.93166293023581
640	20	2.85	2.165053412882
640	40	2.85	2.34065281657344
640	80	2.85	2.4712673936591
640	160	2.85	2.56733814169741
640	320	2.85	2.63738298977244
640	640	2.85	2.68812065746708
640	1280	2.85	2.72448266835489
