n2	near	d1	prop.true	rwfpr	rwfnr
150	0.1	0.8	0.75	0.0173957952381519	0.00971404034801248
200	0.1	0.8	0.75	0.0194971350543268	0
250	0.1	0.8	0.75	0.0213974391356367	0
300	0.1	0.8	0.75	0.0235194348985508	0
350	0.1	0.8	0.75	0.0259589532872233	0
400	0.1	0.8	0.75	0.0286121927898209	0
450	0.1	0.8	0.75	0.0311393992191587	0
500	0.1	0.8	0.75	0.0334082146279389	0.000592903451564743
50	0.1	0.9	0.75	0.0123684776073291	0.0184797540659773
100	0.1	0.9	0.75	0.014960051793107	0.00948314297194504
150	0.1	0.9	0.75	0.0173596119323606	0.00310099740412648
200	0.1	0.9	0.75	0.0194971350543268	0
250	0.1	0.9	0.75	0.0213974391356367	0
300	0.1	0.9	0.75	0.0235194348985508	0
350	0.1	0.9	0.75	0.0259589532872233	0
400	0.1	0.9	0.75	0.0286121927898209	0
450	0.1	0.9	0.75	0.0311393992191587	0
500	0.1	0.9	0.75	0.0334043486954898	0.000192550125107364
50	0.1	1	0.75	0.0123244543849763	0.00756691728677828
100	0.1	1	0.75	0.0149332799953734	0.00385665452300536
150	0.1	1	0.75	0.0173496070926111	0.0012519279996909
200	0.1	1	0.75	0.0194971350543268	0
250	0.1	1	0.75	0.0213974391356367	0
300	0.1	1	0.75	0.0235194348985508	0
350	0.1	1	0.75	0.0259589532872233	0
400	0.1	1	0.75	0.0286121927898209	0
450	0.1	1	0.75	0.0311393992191587	0
500	0.1	1	0.75	0.0334032447721579	7.81526781837404e-05
50	0.3	0.1	0.75	0.124679957152647	0.725346280700917
100	0.3	0.1	0.75	0.125583537940213	0.710545253602211
150	0.3	0.1	0.75	0.127256630216687	0.695092391471228
200	0.3	0.1	0.75	0.130196658988671	0.681499216434106
250	0.3	0.1	0.75	0.133955692614753	0.671059232772788
300	0.3	0.1	0.75	0.137657401408731	0.663303309057908
350	0.3	0.1	0.75	0.140773468112678	0.657306291077581
400	0.3	0.1	0.75	0.143361820126241	0.652519356011927
450	0.3	0.1	0.75	0.145345567568115	0.648181070887266
500	0.3	0.1	0.75	0.146526905171282	0.643277420192522
50	0.3	0.2	0.75	0.081126590662325	0.692913754177175
100	0.3	0.2	0.75	0.08943011969587	0.667980451701163
150	0.3	0.2	0.75	0.0954073079398882	0.641566829759851
200	0.3	0.2	0.75	0.100900029773314	0.618096720004513
250	0.3	0.2	0.75	0.106227493880117	0.600039441667195
300	0.3	0.2	0.75	0.111096721122859	0.587128598980156
350	0.3	0.2	0.75	0.11521359036801	0.577823923201104
400	0.3	0.2	0.75	0.11847830991523	0.569955055380526
450	0.3	0.2	0.75	0.120930309429973	0.562182761947461
500	0.3	0.2	0.75	0.122753797831675	0.554237843743939
50	0.3	0.3	0.75	0.0632327348153883	0.660430390360746
100	0.3	0.3	0.75	0.0740031132017896	0.628412246214281
150	0.3	0.3	0.75	0.0817047296467934	0.593782322872765
200	0.3	0.3	0.75	0.0882637169087478	0.562712906578002
250	0.3	0.3	0.75	0.0942599233364276	0.538988579128865
300	0.3	0.3	0.75	0.0996232544755532	0.522669290339247
350	0.3	0.3	0.75	0.104072260885603	0.510945506156071
400	0.3	0.3	0.75	0.107612163143019	0.500975641267783
450	0.3	0.3	0.75	0.110320623748582	0.490942819907785
500	0.3	0.3	0.75	0.112326429363315	0.479969149962253
50	0.3	0.4	0.75	0.0471358037703676	0.593924726315599
100	0.3	0.4	0.75	0.0577949609969294	0.539119363706271
150	0.3	0.4	0.75	0.0657649806426502	0.475861287351708
200	0.3	0.4	0.75	0.0724072974532698	0.414150354774574
250	0.3	0.4	0.75	0.078238108837585	0.361958050605828
300	0.3	0.4	0.75	0.0833120625239295	0.321997363249694
350	0.3	0.4	0.75	0.087574034709124	0.292642355473549
400	0.3	0.4	0.75	0.0911194284730145	0.269838643734605
450	0.3	0.4	0.75	0.0940344541319293	0.250046938530057
500	0.3	0.4	0.75	0.0963958657911695	0.230561770358035
50	0.3	0.5	0.75	0.0376354129414225	0.496052691729116
100	0.3	0.5	0.75	0.0483803334243021	0.414007578483735
150	0.3	0.5	0.75	0.0568264550720233	0.315698798362349
200	0.3	0.5	0.75	0.0639661219661595	0.219326505766856
250	0.3	0.5	0.75	0.0703005399984755	0.143472973468124
300	0.3	0.5	0.75	0.0758897681951802	0.094633361241852
350	0.3	0.5	0.75	0.0806541305138469	0.0673184022320903
400	0.3	0.5	0.75	0.0846918261930192	0.0525219639793567
450	0.3	0.5	0.75	0.0880960818377855	0.0433315291884403
500	0.3	0.5	0.75	0.0909556030930013	0.035471008640435
50	0.3	0.6	0.75	0.0323594031814486	0.374002242957873
100	0.3	0.6	0.75	0.0434214605882821	0.276270287923797
150	0.3	0.6	0.75	0.0526489003597024	0.167119244318435
200	0.3	0.6	0.75	0.0606287217721855	0.0739081245691476
250	0.3	0.6	0.75	0.0676959431941157	0.0156426006502326
300	0.3	0.6	0.75	0.0740286077610759	0
350	0.3	0.6	0.75	0.0793294094768932	0
400	0.3	0.6	0.75	0.0836505319749986	0
450	0.3	0.6	0.75	0.0872300935901153	0
500	0.3	0.6	0.75	0.0903150164588361	0.00372428340048055
50	0.3	0.7	0.75	0.029414965184868	0.243110627363962
100	0.3	0.7	0.75	0.040908237482607	0.157586622058171
150	0.3	0.7	0.75	0.0509198825241398	0.0742799295730397
200	0.3	0.7	0.75	0.0596402405242594	0.0156623034033779
250	0.3	0.7	0.75	0.0674340783231038	0
300	0.3	0.7	0.75	0.0740286077610759	0
350	0.3	0.7	0.75	0.0793294094768932	0
400	0.3	0.7	0.75	0.0836505319749986	0
450	0.3	0.7	0.75	0.0872300935901153	0
500	0.3	0.7	0.75	0.0902989103724475	0.00289312373814663
50	0.3	0.8	0.75	0.0281154004870761	0.153162794939833
100	0.3	0.8	0.75	0.0398729782025942	0.0906956246971916
150	0.3	0.8	0.75	0.0503337605816476	0.0361855445269358
200	0.3	0.8	0.75	0.0594373018254503	0.00252431792976462
250	0.3	0.8	0.75	0.0674340783231038	0
300	0.3	0.8	0.75	0.0740286077610759	0
350	0.3	0.8	0.75	0.0793294094768932	0
400	0.3	0.8	0.75	0.0836505319749986	0
450	0.3	0.8	0.75	0.0872300935901153	0
500	0.3	0.8	0.75	0.0902825173977835	0.00204542851930591
50	0.3	0.9	0.75	0.0273790218074557	0.0871199583300974
100	0.3	0.9	0.75	0.0393188152224365	0.0486235897429717
150	0.3	0.9	0.75	0.0500687109419706	0.0175932563123679
200	0.3	0.9	0.75	0.0593990753232089	0
250	0.3	0.9	0.75	0.0674340783231038	0
300	0.3	0.9	0.75	0.0740286077610759	0
350	0.3	0.9	0.75	0.0793294094768932	0
400	0.3	0.9	0.75	0.0836505319749986	0
450	0.3	0.9	0.75	0.0872300935901153	0
500	0.3	0.9	0.75	0.0902653061912145	0.0011535371571185
50	0.3	1	0.75	0.0269543404362741	0.0421849295437652
100	0.3	1	0.75	0.0390089126208205	0.0227783930569679
150	0.3	1	0.75	0.0499352062718637	0.00787637338501493
200	0.3	1	0.75	0.0593990753232089	0
250	0.3	1	0.75	0.0674340783231038	0
300	0.3	1	0.75	0.0740286077610759	0
350	0.3	1	0.75	0.0793294094768932	0
400	0.3	1	0.75	0.0836505319749986	0
450	0.3	1	0.75	0.0872300935901153	0
500	0.3	1	0.75	0.0902535516023009	0.00054329717525188
50	0.1	0.1	0.8	0.121410935314445	0.794848687460512
100	0.1	0.1	0.8	0.0963638016042512	0.789212864251659
150	0.1	0.1	0.8	0.0842634339999239	0.783364880782794
200	0.1	0.1	0.8	0.0774849237390605	0.777702130982164
250	0.1	0.1	0.8	0.0731965807964454	0.772309771856195
300	0.1	0.1	0.8	0.0712280718313263	0.767223168439529
350	0.1	0.1	0.8	0.0710400047869195	0.762540454284945
400	0.1	0.1	0.8	0.0718874640502769	0.75823754402921
450	0.1	0.1	0.8	0.0724403446369875	0.75372360454927
500	0.1	0.1	0.8	0.0721867140041332	0.748494609599192
50	0.1	0.2	0.8	0.0478249320046121	0.771837389756538
100	0.1	0.2	0.8	0.0374565370042912	0.747954176676577
150	0.1	0.2	0.8	0.032763934146799	0.720137159535763
200	0.1	0.2	0.8	0.0303035416644609	0.689801840105405
250	0.1	0.2	0.8	0.0289251938338279	0.65800586365753
300	0.1	0.2	0.8	0.0286792991263648	0.625984363759384
350	0.1	0.2	0.8	0.0292995639130885	0.594908700380823
400	0.1	0.2	0.8	0.0304343837132401	0.565172457493137
450	0.1	0.2	0.8	0.0315874800711909	0.536031936253633
500	0.1	0.2	0.8	0.0325350298850274	0.505767360543746
50	0.1	0.3	0.8	0.0241835671051885	0.721441091369612
100	0.1	0.3	0.8	0.0207857710694816	0.660861163840339
150	0.1	0.3	0.8	0.0192384904758465	0.578688590677827
200	0.1	0.3	0.8	0.018691954262067	0.480054652286959
250	0.1	0.3	0.8	0.0187621355678329	0.378644143977786
300	0.1	0.3	0.8	0.0195713265618416	0.290705064066095
350	0.1	0.3	0.8	0.0209697426579777	0.225061353179278
400	0.1	0.3	0.8	0.0227128562383409	0.178319889358214
450	0.1	0.3	0.8	0.0244295262303855	0.141988713898112
500	0.1	0.3	0.8	0.0259573478113965	0.109129755762452
50	0.1	0.4	0.8	0.0155503994273343	0.629544148697348
100	0.1	0.4	0.8	0.015146938507651	0.522992564371489
150	0.1	0.4	0.8	0.0151996686740642	0.375533603318466
200	0.1	0.4	0.8	0.0156694052596563	0.211735635441372
250	0.1	0.4	0.8	0.0164613737609877	0.0795520672861044
300	0.1	0.4	0.8	0.0177793481298456	0.00867373030964755
350	0.1	0.4	0.8	0.0195963904112383	0
400	0.1	0.4	0.8	0.0216137487791103	0
450	0.1	0.4	0.8	0.0235592626980941	0.00411549057204015
500	0.1	0.4	0.8	0.0253544125721675	0.0162685152240268
50	0.1	0.5	0.8	0.0119907924197545	0.489491493724219
100	0.1	0.5	0.8	0.0129041019096028	0.354997759113639
150	0.1	0.5	0.8	0.0138341541278148	0.192447677498024
200	0.1	0.5	0.8	0.0148859411676271	0.0526071111141063
250	0.1	0.5	0.8	0.0161343879980222	0
300	0.1	0.5	0.8	0.0177439078452662	0
350	0.1	0.5	0.8	0.0195963904112383	0
400	0.1	0.5	0.8	0.0216137487791103	0
450	0.1	0.5	0.8	0.0235377875552235	0
500	0.1	0.5	0.8	0.0253214919265281	0.0104954491761478
50	0.1	0.6	0.8	0.0104785728027988	0.329737348553888
100	0.1	0.6	0.8	0.0119752849364689	0.209093749486674
150	0.1	0.6	0.8	0.0133712651558957	0.0895931196288263
200	0.1	0.6	0.8	0.0147249109639894	0.00884420570564493
250	0.1	0.6	0.8	0.0161343879980222	0
300	0.1	0.6	0.8	0.0177439078452662	0
350	0.1	0.6	0.8	0.0195963904112383	0
400	0.1	0.6	0.8	0.0216137487791103	0
450	0.1	0.6	0.8	0.0235377875552235	0
500	0.1	0.6	0.8	0.0252930214554064	0.00543554796731948
50	0.1	0.7	0.8	0.00974241018461726	0.175066503515673
100	0.1	0.7	0.8	0.0115267013378406	0.0988832249751828
150	0.1	0.7	0.8	0.0131782792815892	0.0358477465038327
200	0.1	0.7	0.8	0.0146944763381746	0
250	0.1	0.7	0.8	0.0161343879980222	0
300	0.1	0.7	0.8	0.0177439078452662	0
350	0.1	0.7	0.8	0.0195963904112383	0
400	0.1	0.7	0.8	0.0216137487791103	0
450	0.1	0.7	0.8	0.0235377875552235	0
500	0.1	0.7	0.8	0.0252744671857213	0.00210384647942018
50	0.1	0.8	0.8	0.0094245705860849	0.0723015378719173
100	0.1	0.8	0.8	0.0113346905893891	0.038278613477318
150	0.1	0.8	0.8	0.0131038343333382	0.0129102502334597
200	0.1	0.8	0.8	0.0146944763381746	0
250	0.1	0.8	0.8	0.0161343879980222	0
300	0.1	0.8	0.8	0.0177439078452662	0
350	0.1	0.8	0.8	0.0195963904112383	0
400	0.1	0.8	0.8	0.0216137487791103	0
450	0.1	0.8	0.8	0.0235377875552235	0
500	0.1	0.8	0.8	0.0252671939304225	0.00079038172873465
50	0.1	0.9	0.8	0.00930513078092107	0.0244888229461662
100	0.1	0.9	0.8	0.0112621594670626	0.0126043476855367
150	0.1	0.9	0.8	0.0130764595149276	0.00413039375872736
200	0.1	0.9	0.8	0.0146944763381746	0
250	0.1	0.9	0.8	0.0161343879980222	0
300	0.1	0.9	0.8	0.0177439078452662	0
350	0.1	0.9	0.8	0.0195963904112383	0
400	0.1	0.9	0.8	0.0216137487791103	0
450	0.1	0.9	0.8	0.0235377875552235	0
500	0.1	0.9	0.8	0.0252642454376492	0.000256717023178176
50	0.1	1	0.8	0.00927190859235929	0.0100638389700132
100	0.1	1	0.8	0.0112419297175703	0.00513560394727661
150	0.1	1	0.8	0.0130688903476252	0.00166854103517434
200	0.1	1	0.8	0.0146944763381746	0
250	0.1	1	0.8	0.0161343879980222	0
300	0.1	1	0.8	0.0177439078452662	0
350	0.1	1	0.8	0.0195963904112383	0
400	0.1	1	0.8	0.0216137487791103	0
450	0.1	1	0.8	0.0235377875552235	0
500	0.1	1	0.8	0.0252634034917718	0.000104200856386322
50	0.3	0.1	0.8	0.0965184468179091	0.778822934617981
100	0.3	0.1	0.8	0.0972406083625676	0.765973952655514
150	0.3	0.1	0.8	0.0985786700014214	0.752449268197564
200	0.3	0.1	0.8	0.100932771654473	0.74045835826004
250	0.3	0.1	0.8	0.103947871750093	0.731188673592641
300	0.3	0.1	0.8	0.106922727252839	0.724267965928805
350	0.3	0.1	0.8	0.109431359068601	0.71889662911871
400	0.3	0.1	0.8	0.111518229172538	0.714596466067074
450	0.3	0.1	0.8	0.113119531295897	0.710689582882599
500	0.3	0.1	0.8	0.11407390286538	0.706262352273497
50	0.3	0.2	0.8	0.0621045250931207	0.750533373159227
100	0.3	0.2	0.8	0.0686064607715806	0.728444941838621
150	0.3	0.2	0.8	0.0733039132101255	0.704715151200079
200	0.3	0.2	0.8	0.0776333234929453	0.683339078899739
250	0.3	0.2	0.8	0.0818441450134737	0.666703186328774
300	0.3	0.2	0.8	0.0857028677413676	0.65470593850143
350	0.3	0.2	0.8	0.088972915022315	0.646005992026707
400	0.3	0.2	0.8	0.0915710275827228	0.63861314390668
450	0.3	0.2	0.8	0.0935252411607501	0.631278965192805
500	0.3	0.2	0.8	0.0949801416502972	0.623748739516115
50	0.3	0.3	0.8	0.0481862888171697	0.721696980879518
100	0.3	0.3	0.8	0.0565485266562259	0.692768300371533
150	0.3	0.3	0.8	0.0625563343311503	0.660899597723118
200	0.3	0.3	0.8	0.0676914627069369	0.63178024312769
250	0.3	0.3	0.8	0.0724010723854527	0.609200699100916
300	0.3	0.3	0.8	0.0766258705058691	0.593492317627025
350	0.3	0.3	0.8	0.0801392642687411	0.582117273264632
400	0.3	0.3	0.8	0.0829404732930574	0.572384035310075
450	0.3	0.3	0.8	0.0850871856601975	0.562533212641682
500	0.3	0.3	0.8	0.0866789049973547	0.551693568855298
50	0.3	0.4	0.8	0.0357734048758826	0.661031904165089
100	0.3	0.4	0.8	0.0439817009200097	0.609326002660379
150	0.3	0.4	0.8	0.0501482349064592	0.547618271285241
200	0.3	0.4	0.8	0.0553066238815849	0.485216304777438
250	0.3	0.4	0.8	0.0598492037575452	0.430651477689441
300	0.3	0.4	0.8	0.0638131481398665	0.387715374866769
350	0.3	0.4	0.8	0.0671506902515507	0.355510649356827
400	0.3	0.4	0.8	0.0699326265965341	0.330094139968219
450	0.3	0.4	0.8	0.0722237201232385	0.307745633536172
500	0.3	0.4	0.8	0.0740822038892834	0.285475761489596
50	0.3	0.5	0.8	0.028494661796905	0.567557454614647
100	0.3	0.5	0.8	0.0367294963886743	0.48506931395578
150	0.3	0.5	0.8	0.0432340507648602	0.380853409867356
200	0.3	0.5	0.8	0.0487542464940208	0.272512285254659
250	0.3	0.5	0.8	0.0536686385669159	0.18256619309799
300	0.3	0.5	0.8	0.0580180706291802	0.12231931889195
350	0.3	0.5	0.8	0.0617354016713159	0.087787954694371
400	0.3	0.5	0.8	0.0648928429896776	0.0688243552041638
450	0.3	0.5	0.8	0.0675600042951764	0.0569527555875524
500	0.3	0.5	0.8	0.069803967817533	0.0467420160356889
50	0.3	0.6	0.8	0.0244674907354734	0.443392998612827
100	0.3	0.6	0.8	0.0329234919684457	0.337298529907155
150	0.3	0.6	0.8	0.0400133398555553	0.211067827165945
200	0.3	0.6	0.8	0.0461713691019194	0.0961747997325156
250	0.3	0.6	0.8	0.0516460137996832	0.020748613442269
300	0.3	0.6	0.8	0.0565683753382053	0
350	0.3	0.6	0.8	0.0607008987202178	0
400	0.3	0.6	0.8	0.0640779373684314	0
450	0.3	0.6	0.8	0.0668810809298154	0
500	0.3	0.6	0.8	0.069300992411696	0.00495955427209097
50	0.3	0.7	0.8	0.0222246582760096	0.299848701197795
100	0.3	0.7	0.8	0.0309981985286914	0.199629199031067
150	0.3	0.7	0.8	0.0386823369058562	0.0966469303702682
200	0.3	0.7	0.8	0.045407204543319	0.0207746117802407
250	0.3	0.7	0.8	0.0514428083339153	0
300	0.3	0.7	0.8	0.0565683753382053	0
350	0.3	0.7	0.8	0.0607008987202178	0
400	0.3	0.7	0.8	0.0640779373684314	0
450	0.3	0.7	0.8	0.0668810809298154	0
500	0.3	0.7	0.8	0.0692883483691457	0.00385378182829915
50	0.3	0.8	0.8	0.0212358137171387	0.194297351453756
100	0.3	0.8	0.8	0.0302058327799522	0.117378914924471
150	0.3	0.8	0.8	0.0382314030076576	0.0476723757441825
200	0.3	0.8	0.8	0.0452503662887925	0.00336292754025737
250	0.3	0.8	0.8	0.0514428083339153	0
300	0.3	0.8	0.8	0.0565683753382053	0
350	0.3	0.8	0.8	0.0607008987202178	0
400	0.3	0.8	0.8	0.0640779373684314	0
450	0.3	0.8	0.8	0.0668810809298154	0
500	0.3	0.8	0.8	0.0692754792126516	0.00272537983586047
50	0.3	0.9	0.8	0.0206757870618047	0.11288185688414
100	0.3	0.9	0.8	0.0297818582623267	0.0637974329222731
150	0.3	0.9	0.8	0.0380275305654071	0.0233209114920513
200	0.3	0.9	0.8	0.0452208252943661	0
250	0.3	0.9	0.8	0.0514428083339153	0
300	0.3	0.9	0.8	0.0565683753382053	0
350	0.3	0.9	0.8	0.0607008987202178	0
400	0.3	0.9	0.8	0.0640779373684314	0
450	0.3	0.9	0.8	0.0668810809298154	0
500	0.3	0.9	0.8	0.0692619678267324	0.0015374583710385
50	0.3	1	0.8	0.0203529051105095	0.0554666208935452
100	0.3	1	0.8	0.0295448122151401	0.0301423261583287
150	0.3	1	0.8	0.0379248510185075	0.0104743312653518
200	0.3	1	0.8	0.0452208252943661	0
250	0.3	1	0.8	0.0514428083339153	0
300	0.3	1	0.8	0.0565683753382053	0
350	0.3	1	0.8	0.0607008987202178	0
400	0.3	1	0.8	0.0640779373684314	0
450	0.3	1	0.8	0.0668810809298154	0
500	0.3	1	0.8	0.069252740140698	0.000724265069946962
50	0.1	0.1	0.85	0.0888755007125645	0.845888429074199
100	0.1	0.1	0.85	0.0700056271215667	0.841374926250109
150	0.1	0.1	0.85	0.0609916492382202	0.83667461771035
200	0.1	0.1	0.85	0.0559707970333798	0.832106703633072
250	0.1	0.1	0.85	0.0528049817724202	0.827741744392954
300	0.1	0.1	0.85	0.051354486304272	0.823610662705406
350	0.1	0.1	0.85	0.051215998910703	0.819795851482637
400	0.1	0.1	0.85	0.0518401682205829	0.816280477246923
450	0.1	0.1	0.85	0.0522475462907377	0.812582387299528
500	0.1	0.1	0.85	0.0520606472541546	0.808285224589036
50	0.1	0.2	0.85	0.0342404064474197	0.827358657681269
100	0.1	0.2	0.85	0.0267344317774886	0.807840285459668
150	0.1	0.2	0.85	0.0233525183309039	0.784730355503312
200	0.1	0.2	0.85	0.0215831012953109	0.759053938642994
250	0.1	0.2	0.85	0.0205929767782688	0.731594390652924
300	0.1	0.2	0.85	0.0204164254932611	0.7033568521609
350	0.1	0.2	0.85	0.020861822260612	0.67537604102509
400	0.1	0.2	0.85	0.021677132672154	0.648052139638868
450	0.1	0.2	0.85	0.0225061365620564	0.620738678199756
500	0.1	0.2	0.85	0.0231877903458636	0.591791706796153
50	0.1	0.3	0.85	0.0171930441735192	0.785822842352732
100	0.1	0.3	0.85	0.0147625593369214	0.734083591768672
150	0.1	0.3	0.85	0.0136573896182728	0.660539411357828
200	0.1	0.3	0.85	0.0132672591855412	0.566720432363876
250	0.1	0.3	0.85	0.013317349198194	0.4633159277753
300	0.1	0.3	0.85	0.0138950376671153	0.367337628722151
350	0.1	0.3	0.85	0.0148940312889458	0.29150122525052
400	0.1	0.3	0.85	0.0161404265173921	0.235148332959121
450	0.1	0.3	0.85	0.0173691716432897	0.189914937314286
500	0.1	0.3	0.85	0.0184637958583427	0.147876437533853
50	0.1	0.4	0.85	0.011027186996458	0.706525470669025
100	0.1	0.4	0.85	0.0107398022182785	0.608340486574386
150	0.1	0.4	0.85	0.0107773579670692	0.460024785776763
200	0.1	0.4	0.85	0.0111119678088246	0.275640899764728
250	0.1	0.4	0.85	0.0116763251112298	0.109083020413762
300	0.1	0.4	0.85	0.0126161004569691	0.0122435358021738
350	0.1	0.4	0.85	0.0139129353824982	0
400	0.1	0.4	0.85	0.0153543713514459	0
450	0.1	0.4	0.85	0.0167461048111297	0.00582029773520034
500	0.1	0.4	0.85	0.0180316980247939	0.0228918894622781
50	0.1	0.5	0.85	0.00849404474551716	0.57597369027631
100	0.1	0.5	0.85	0.00914348028956228	0.438110113517731
150	0.1	0.5	0.85	0.00980518126341317	0.252395490629445
200	0.1	0.5	0.85	0.01055393058591	0.0729281820057643
250	0.1	0.5	0.85	0.011443282811797	0
300	0.1	0.5	0.85	0.012590820348411	0
350	0.1	0.5	0.85	0.0139129353824982	0
400	0.1	0.5	0.85	0.0153543713514459	0
450	0.1	0.5	0.85	0.0167307337023723	0
500	0.1	0.5	0.85	0.0180081096549729	0.0148038143822668
50	0.1	0.6	0.85	0.00741950604735153	0.410701412601889
100	0.1	0.6	0.85	0.00848302071698038	0.27247727238416
150	0.1	0.6	0.85	0.00947580584903616	0.122355980315139
200	0.1	0.6	0.85	0.0104392657565793	0.0124832894248484
250	0.1	0.6	0.85	0.011443282811797	0
300	0.1	0.6	0.85	0.012590820348411	0
350	0.1	0.6	0.85	0.0139129353824982	0
400	0.1	0.6	0.85	0.0153543713514459	0
450	0.1	0.6	0.85	0.0167307337023723	0
500	0.1	0.6	0.85	0.017987710304601	0.00768295916492264
50	0.1	0.7	0.85	0.00689675749515974	0.231149801817017
100	0.1	0.7	0.85	0.00816417329354188	0.134541286905858
150	0.1	0.7	0.85	0.00933851052222057	0.0500369279188195
200	0.1	0.7	0.85	0.0104175953883984	0
250	0.1	0.7	0.85	0.011443282811797	0
300	0.1	0.7	0.85	0.012590820348411	0
350	0.1	0.7	0.85	0.0139129353824982	0
400	0.1	0.7	0.85	0.0153543713514459	0
450	0.1	0.7	0.85	0.0167307337023723	0
500	0.1	0.7	0.85	0.0179744161876021	0.00297783879764912
50	0.1	0.8	0.85	0.00667112998294617	0.0994317339526948
100	0.1	0.8	0.85	0.00802772033549258	0.0533767081019808
150	0.1	0.8	0.85	0.00928555257135303	0.0181916632786139
200	0.1	0.8	0.85	0.0104175953883984	0
250	0.1	0.8	0.85	0.011443282811797	0
300	0.1	0.8	0.85	0.012590820348411	0
350	0.1	0.8	0.85	0.0139129353824982	0
400	0.1	0.8	0.85	0.0153543713514459	0
450	0.1	0.8	0.85	0.0167307337023723	0
500	0.1	0.8	0.85	0.0179692049468179	0.00111933882197694
50	0.1	0.9	0.85	0.00658635316228086	0.0343420836709767
100	0.1	0.9	0.85	0.00797617992092878	0.0177628719652836
150	0.1	0.9	0.85	0.00926607951454713	0.00584133823029333
200	0.1	0.9	0.85	0.0104175953883984	0
250	0.1	0.9	0.85	0.011443282811797	0
300	0.1	0.9	0.85	0.012590820348411	0
350	0.1	0.9	0.85	0.0139129353824982	0
400	0.1	0.9	0.85	0.0153543713514459	0
450	0.1	0.9	0.85	0.0167307337023723	0
500	0.1	0.9	0.85	0.0179670923770509	0.000363643552214823
50	0.1	1	0.85	0.00656277354649935	0.0141975710123381
100	0.1	1	0.85	0.00796180511048403	0.00725990392894422
150	0.1	1	0.85	0.0092606952485431	0.00236212425764112
200	0.1	1	0.85	0.0104175953883984	0
250	0.1	1	0.85	0.011443282811797	0
300	0.1	1	0.85	0.012590820348411	0
350	0.1	1	0.85	0.0139129353824982	0
400	0.1	1	0.85	0.0153543713514459	0
450	0.1	1	0.85	0.0167307337023723	0
500	0.1	1	0.85	0.0179664891307331	0.000147611471029917
50	0.3	0.1	0.85	0.0701212549953093	0.833012102959223
100	0.3	0.1	0.85	0.0706613568826941	0.822594082571127
150	0.3	0.1	0.85	0.0716627126182387	0.811536457598399
200	0.3	0.1	0.85	0.0734264066792654	0.801653176346838
250	0.3	0.1	0.85	0.0756890008085781	0.793960936043679
300	0.3	0.1	0.85	0.0779254551754684	0.788188180723437
350	0.3	0.1	0.85	0.0798145519585041	0.783690140988825
400	0.3	0.1	0.85	0.0813882419505538	0.780077936611814
450	0.3	0.1	0.85	0.0825971244452312	0.776787434881776
500	0.3	0.1	0.85	0.0833181753891695	0.773048675676852
50	0.3	0.2	0.85	0.0446541425110527	0.809962367160236
100	0.3	0.2	0.85	0.049425414293722	0.791675368528532
150	0.3	0.2	0.85	0.0528841189920856	0.771739563017277
200	0.3	0.2	0.85	0.0560804975864238	0.753518445038545
250	0.3	0.2	0.85	0.0591973242417615	0.739162121597905
300	0.3	0.2	0.85	0.0620604835267472	0.728711776426142
350	0.3	0.2	0.85	0.0644920716663347	0.721082091972308
400	0.3	0.2	0.85	0.066427439739763	0.714564370800798
450	0.3	0.2	0.85	0.067885163249998	0.708066959953657
500	0.3	0.2	0.85	0.0689715492585684	0.701363075125802
50	0.3	0.3	0.85	0.0345028402907261	0.786037129811051
100	0.3	0.3	0.85	0.0405917253643322	0.761587028999313
150	0.3	0.3	0.85	0.0449850896178865	0.734117066084134
200	0.3	0.3	0.85	0.0487528416647216	0.70851204717204
250	0.3	0.3	0.85	0.0522186049175258	0.688316461431758
300	0.3	0.3	0.85	0.0553359573880051	0.674086874400759
350	0.3	0.3	0.85	0.0579344284460214	0.663689099970588
400	0.3	0.3	0.85	0.0600101186911634	0.654728896715811
450	0.3	0.3	0.85	0.0616032025642111	0.645600499876336
500	0.3	0.3	0.85	0.0627857566558865	0.635485388422435
50	0.3	0.4	0.85	0.0255203296432388	0.734232293071875
100	0.3	0.4	0.85	0.0314527731380249	0.688429371631324
150	0.3	0.4	0.85	0.0359286834807574	0.631663245036807
200	0.3	0.4	0.85	0.0396855204317253	0.571789170022227
250	0.3	0.4	0.85	0.043003474328074	0.517271389884878
300	0.3	0.4	0.85	0.045906168430071	0.472871903075836
350	0.3	0.4	0.85	0.048355518544547	0.438661417656051
400	0.3	0.4	0.85	0.0504008733193119	0.411092079009776
450	0.3	0.4	0.85	0.0520879150873062	0.386422986363208
500	0.3	0.4	0.85	0.0534581129882988	0.361432265739848
50	0.3	0.5	0.85	0.0202838736565727	0.650263853422303
100	0.3	0.5	0.85	0.0262098428414146	0.571645076072141
150	0.3	0.5	0.85	0.0309112173457632	0.465648994281499
200	0.3	0.5	0.85	0.0349154315117706	0.346693175173768
250	0.3	0.5	0.85	0.0384913263656702	0.24035204138894
300	0.3	0.5	0.85	0.0416649079656296	0.16488224988711
350	0.3	0.5	0.85	0.0443838286771329	0.119977687566837
400	0.3	0.5	0.85	0.0466979967488775	0.0947830926898019
450	0.3	0.5	0.85	0.0486562430283547	0.0788128174452306
500	0.3	0.5	0.85	0.050306204542646	0.0649528448360222
50	0.3	0.6	0.85	0.017396359716272	0.530189177514003
100	0.3	0.6	0.85	0.023467355296439	0.418958688339786
