n1	n2	pval	dsig	dclose
5	585	0.01	0.114719019899977	1.57864715057567
5	585	0.02	0.114719019899977	1.32258635501374
5	585	0.03	0.114719019899977	1.17484312908601
5	585	0.04	0.114719019899977	1.07024347481598
5	585	0.05	0.114719019899977	0.988990349632401
5	590	0.01	0.114230882222817	1.57910530123241
5	590	0.02	0.114230882222817	1.32302926415297
5	590	0.03	0.114230882222817	1.17528783247888
5	590	0.04	0.114230882222817	1.07067245492847
5	590	0.05	0.114230882222817	0.989416646753645
5	595	0.01	0.113748923185363	1.57955768316226
5	595	0.02	0.113748923185363	1.32346657862545
5	595	0.03	0.113748923185363	1.17569222351682
5	595	0.04	0.113748923185363	1.07109573950046
5	595	0.05	0.113748923185363	0.989837606246268
5	600	0.01	0.113273013533197	1.58000441557625
5	600	0.02	0.113273013533197	1.32389841369318
5	600	0.03	0.113273013533197	1.1761172385972
5	600	0.04	0.113273013533197	1.07151336230048
5	600	0.05	0.113273013533197	0.990253339329488
5	605	0.01	0.112803027766031	1.58044561442963
5	605	0.02	0.112803027766031	1.32432488149759
5	605	0.03	0.112803027766031	1.17653754311895
5	605	0.04	0.112803027766031	1.07193785375263
5	605	0.05	0.112803027766031	0.990663954003076
5	610	0.01	0.112338843998671	1.58088139253573
5	610	0.02	0.112338843998671	1.32474609116951
5	610	0.03	0.112338843998671	1.17695341481293
5	610	0.04	0.112338843998671	1.07234854647592
5	610	0.05	0.112338843998671	0.991069555162312
5	615	0.01	0.111880343828225	1.58131185967402
5	615	0.02	0.111880343828225	1.32516214893395
5	615	0.03	0.111880343828225	1.17736515533453
5	615	0.04	0.111880343828225	1.07275476042462
5	615	0.05	0.111880343828225	0.991466666984756
5	620	0.01	0.111427412207218	1.58173712269098
5	620	0.02	0.111427412207218	1.32557315820757
5	620	0.03	0.111427412207218	1.17777308800605
5	620	0.04	0.111427412207218	1.07315669585288
5	620	0.05	0.111427412207218	0.991861095918032
5	625	0.01	0.110979937322317	1.58215728560004
5	625	0.02	0.110979937322317	1.32597921969478
5	625	0.03	0.110979937322317	1.17817755433273
5	625	0.04	0.110979937322317	1.07355456436246
5	625	0.05	0.110979937322317	0.992250774324033
5	630	0.01	0.110537810478371	1.58257244967449
5	630	0.02	0.110537810478371	1.32638043147799
5	630	0.03	0.110537810478371	1.17857890938419
5	630	0.04	0.110537810478371	1.07394858977847
5	630	0.05	0.110537810478371	0.992635799228189
5	635	0.01	0.110100925987488	1.58298271353645
5	635	0.02	0.110100925987488	1.3267768891028
5	635	0.03	0.110100925987488	1.17891648103416
5	635	0.04	0.110100925987488	1.07433900888496
5	635	0.05	0.110100925987488	0.993016265098714
5	640	0.01	0.109669181062904	1.583388173243
5	640	0.02	0.109669181062904	1.32716868566107
5	640	0.03	0.109669181062904	1.17932965016169
5	640	0.04	0.109669181062904	1.07466503683062
5	640	0.05	0.109669181062904	0.993392263924067
5	645	0.01	0.109242475717386	1.58378892236778
5	645	0.02	0.109242475717386	1.32755591186915
5	645	0.03	0.109242475717386	1.17971100578556
5	645	0.04	0.109242475717386	1.07504312466367
5	645	0.05	0.109242475717386	0.993763885287094
5	650	0.01	0.108820712665957	1.58418505207991
5	650	0.02	0.108820712665957	1.32793865614424
5	650	0.03	0.108820712665957	1.18008823424371
5	650	0.04	0.108820712665957	1.07541665463411
5	650	0.05	0.108820712665957	0.994131216437196
5	655	0.01	0.108403797232719	1.58457665121785
5	655	0.02	0.108403797232719	1.32831700467346
5	655	0.03	0.108403797232719	1.18046147489504
5	655	0.04	0.108403797232719	1.07578593402942
5	655	0.05	0.108403797232719	0.994494342356529
5	660	0.01	0.107991637261567	1.58496380636221
5	660	0.02	0.107991637261567	1.32869104148564
5	660	0.03	0.107991637261567	1.18083087238703
5	660	0.04	0.107991637261567	1.07615103965366
5	660	0.05	0.107991637261567	0.994853345824994
5	665	0.01	0.10758414303062	1.58534660190441
5	665	0.02	0.10758414303062	1.32906084851571
5	665	0.03	0.10758414303062	1.18119657642199
5	665	0.04	0.10758414303062	1.07651204637725
5	665	0.05	0.10758414303062	0.995208307482999
5	670	0.01	0.107181227170164	1.58572512011176
5	670	0.02	0.107181227170164	1.32942650566718
5	670	0.03	0.107181227170164	1.18155874121021
5	670	0.04	0.107181227170164	1.0768690272025
5	670	0.05	0.107181227170164	0.995559305888571
5	675	0.01	0.106782804583966	1.58609944119352
5	675	0.02	0.106782804583966	1.32978809087493
5	675	0.03	0.106782804583966	1.1819175245846
5	675	0.04	0.106782804583966	1.07722205332976
5	675	0.05	0.106782804583966	0.995906417576847
5	680	0.01	0.106388792373766	1.5864696433587
5	680	0.02	0.106388792373766	1.33014568015957
5	680	0.03	0.106388792373766	1.18227308673688
5	680	0.04	0.106388792373766	1.07757119421558
5	680	0.05	0.106388792373766	0.996249717110815
5	685	0.01	0.105999109766822	1.58683580287591
5	685	0.02	0.105999109766822	1.33049934768554
5	685	0.03	0.105999109766822	1.18262558857393
5	685	0.04	0.105999109766822	1.0779165176335
5	685	0.05	0.105999109766822	0.99658927713579
5	690	0.01	0.10561367804635	1.58719799413065
5	690	0.02	0.10561367804635	1.3308491658142
5	690	0.03	0.10561367804635	1.1829722087471
5	690	0.04	0.10561367804635	1.07825808973089
5	690	0.05	0.10561367804635	0.996925168429332
5	695	0.01	0.105232420484726	1.58753413892789
5	695	0.02	0.105232420484726	1.33122661831824
5	695	0.03	0.105232420484726	1.18331424261734
5	695	0.04	0.105232420484726	1.07859597508072
5	695	0.05	0.105232420484726	0.997318495104189
5	700	0.01	0.104855262279321	1.58788918066987
5	700	0.02	0.104855262279321	1.33156959442098
5	700	0.03	0.104855262279321	1.18365268135629
5	700	0.04	0.104855262279321	1.07893023673521
5	700	0.05	0.104855262279321	0.997647254031699
5	705	0.01	0.104482130490846	1.58824048037227
5	705	0.02	0.104482130490846	1.3319089506107
5	705	0.03	0.104482130490846	1.1839875874379
5	705	0.04	0.104482130490846	1.07926093627501
5	705	0.05	0.104482130490846	0.9979725458234
5	710	0.01	0.104112953984103	1.58858810348931
5	710	0.02	0.104112953984103	1.33224475029218
5	710	0.03	0.104112953984103	1.18431902177732
5	710	0.04	0.104112953984103	1.07958813385571
5	710	0.05	0.104112953984103	0.998294434247552
5	715	0.01	0.103747663371007	1.58893211388055
5	715	0.02	0.103747663371007	1.33257705532292
5	715	0.03	0.103747663371007	1.18458600862715
5	715	0.04	0.103747663371007	1.07991188825617
5	715	0.05	0.103747663371007	0.998612981431544
5	720	0.01	0.103386190955804	1.58927257385622
5	720	0.02	0.103386190955804	1.33290592605735
5	720	0.03	0.103386190955804	1.18491067624544
5	720	0.04	0.103386190955804	1.08023225691879
5	720	0.05	0.103386190955804	0.998928247897903
5	725	0.01	0.103028470682372	1.58960954422951
5	725	0.02	0.103028470682372	1.33323142139645
5	725	0.03	0.103028470682372	1.18523204600824
5	725	0.04	0.103028470682372	1.0805492959955
5	725	0.05	0.103028470682372	0.999240292607406
5	730	0.01	0.102674438083511	1.58994308435887
5	730	0.02	0.102674438083511	1.33355359883106
5	730	0.03	0.102674438083511	1.18555017307492
5	730	0.04	0.102674438083511	1.08086306038487
5	730	0.05	0.102674438083511	0.999549172995525
5	735	0.01	0.102324030232136	1.59027325219578
5	735	0.02	0.102324030232136	1.33387251448577
5	735	0.03	0.102324030232136	1.18586511127698
5	735	0.04	0.102324030232136	1.08117360377325
5	735	0.05	0.102324030232136	0.999854945011317
5	740	0.01	0.101977185694294	1.59060010432513
5	740	0.02	0.101977185694294	1.33418822315979
5	740	0.03	0.101977185694294	1.18617691315713
5	740	0.04	0.101977185694294	1.08148097867089
5	740	0.05	0.101977185694294	1.00015766315241
5	745	0.01	0.101633844483919	1.59092369600903
5	745	0.02	0.101633844483919	1.33450077836881
5	745	0.03	0.101633844483919	1.1864856300104
5	745	0.04	0.101633844483919	1.08178523644931
5	745	0.05	0.101633844483919	1.00045738050362
5	750	0.01	0.101293948019252	1.59124408122246
5	750	0.02	0.101293948019252	1.33481023237985
5	750	0.03	0.101293948019252	1.1867913119188
5	750	0.04	0.101293948019252	1.08208642737244
5	750	0.05	0.101293948019252	1.00075414876763
5	755	0.01	0.100957439080851	1.59156361992918
5	755	0.02	0.100957439080851	1.33511663625247
5	755	0.03	0.100957439080851	1.18709400779112
5	755	0.04	0.100957439080851	1.0823846006337
5	755	0.05	0.100957439080851	1.00104801830355
5	760	0.01	0.10062426177113	1.59188059464622
5	760	0.02	0.10062426177113	1.33542003987315
5	760	0.03	0.10062426177113	1.18739376539651
5	760	0.04	0.10062426177113	1.08267980438556
5	760	0.05	0.10062426177113	1.00133903815874
5	765	0.01	0.100294361475351	1.59219444131424
5	765	0.02	0.100294361475351	1.33572049198976
5	765	0.03	0.100294361475351	1.18769063139923
5	765	0.04	0.100294361475351	1.08297183444652
5	765	0.05	0.100294361475351	1.00162725610287
5	770	0.01	0.0999676848240225	1.59250520796509
5	770	0.02	0.0999676848240225	1.3360180402438
5	770	0.03	0.0999676848240225	1.1879846513901
5	770	0.04	0.0999676848240225	1.08326065108035
5	770	0.05	0.0999676848240225	1.00191271865892
5	775	0.01	0.0996441796566257	1.59281294173385
5	775	0.02	0.0996441796566257	1.33631273120515
5	775	0.03	0.0996441796566257	1.18827586991912
5	775	0.04	0.0996441796566257	1.08354669113044
5	775	0.05	0.0996441796566257	1.0021954711377
5	780	0.01	0.0993237949866335	1.59311768887979
5	780	0.02	0.0993237949866335	1.33660709818616
5	780	0.03	0.0993237949866335	1.18856433052584
5	780	0.04	0.0993237949866335	1.08382999896445
5	780	0.05	0.0993237949866335	1.00247555766829
5	785	0.01	0.0990064809677525	1.59341949481057
5	785	0.02	0.0990064809677525	1.33689917720242
5	785	0.03	0.0990064809677525	1.18885007576797
5	785	0.04	0.0990064809677525	1.08411061795913
5	785	0.05	0.0990064809677525	1.00275302122978
5	790	0.01	0.0986921888613464	1.59371840410565
5	790	0.02	0.0986921888613464	1.33718844812818
5	790	0.03	0.0986921888613464	1.18913314725228
5	790	0.04	0.0986921888613464	1.08438859052953
5	790	0.05	0.0986921888613464	1.00302790368363
5	795	0.01	0.0983808710049896	1.59401446053518
5	795	0.02	0.0983808710049896	1.33747495265442
5	795	0.03	0.0983808710049896	1.18941340261322
5	795	0.04	0.0983808710049896	1.0846639581533
5	795	0.05	0.0983808710049896	1.00330024580222
5	800	0.01	0.098072480782104	1.59430770708237
5	800	0.02	0.098072480782104	1.337758731738
5	800	0.03	0.098072480782104	1.18968937268061
5	800	0.04	0.098072480782104	1.08493676139926
5	800	0.05	0.098072480782104	1.0035700873021
5	805	0.01	0.0977669725926382	1.59459818596206
5	805	0.02	0.0977669725926382	1.33803982562002
5	805	0.03	0.0977669725926382	1.18996278677179
5	805	0.04	0.0977669725926382	1.08520703995236
5	805	0.05	0.0977669725926382	1.0038374668726
5	810	0.01	0.097464301824743	1.59488593863909
5	810	0.02	0.097464301824743	1.33831827384406
5	810	0.03	0.097464301824743	1.19023368418299
5	810	0.04	0.097464301824743	1.08547483263715
5	810	0.05	0.097464301824743	1.00410242220692
5	815	0.01	0.0971644248274075	1.59510997069014
5	815	0.02	0.0971644248274075	1.33859411527407
5	815	0.03	0.0971644248274075	1.19050210337303
5	815	0.04	0.0971644248274075	1.08574017744216
5	815	0.05	0.0971644248274075	1.00436499003197
5	820	0.01	0.0968672988840142	1.59539239244514
5	820	0.02	0.0968672988840142	1.33886738811061
5	820	0.03	0.0968672988840142	1.19076808198532
5	820	0.04	0.0968672988840142	1.08600311154249
5	820	0.05	0.0968672988840142	1.00462520613741
5	825	0.01	0.0965728821867793	1.59567509683536
5	825	0.02	0.0965728821867793	1.33913812990848
5	825	0.03	0.0965728821867793	1.19103165687123
5	825	0.04	0.0965728821867793	1.08626367132279
5	825	0.05	0.0965728821867793	1.00488310540757
5	830	0.01	0.0962811338120417	1.5959690308984
5	830	0.02	0.0962811338120417	1.33940637759029
5	830	0.03	0.0962811338120417	1.19129286411
5	830	0.04	0.0962811338120417	1.08652189239778
5	830	0.05	0.0962811338120417	1.00513872184847
5	835	0.01	0.0959920136963687	1.59624222907092
5	835	0.02	0.0959920136963687	1.33967216746198
5	835	0.03	0.0959920136963687	1.19155173903022
5	835	0.04	0.0959920136963687	1.08677780963302
5	835	0.05	0.0959920136963687	1.0053920886183
5	840	0.01	0.095705482613446	1.59651301140405
5	840	0.02	0.095705482613446	1.3398745000705
5	840	0.03	0.095705482613446	1.19180831622967
5	840	0.04	0.095705482613446	1.08703145716532
5	840	0.05	0.095705482613446	1.00564323805725
5	845	0.01	0.0954215021517218	1.59678141308637
5	845	0.02	0.0954215021517218	1.34013548084216
5	845	0.03	0.0954215021517218	1.19206262959449
5	845	0.04	0.0954215021517218	1.08728286842222
5	845	0.05	0.0954215021517218	1.00589220171552
5	850	0.01	0.0951400346927773	1.59704746858776
5	850	0.02	0.0951400346927773	1.34039410915796
5	850	0.03	0.0951400346927773	1.19231471231895
5	850	0.04	0.0951400346927773	1.08753207614108
5	850	0.05	0.0951400346927773	1.00613901038384
5	855	0.01	0.0948610433903934	1.59731121167578
5	855	0.02	0.0948610433903934	1.34065041898956
5	855	0.03	0.0948610433903934	1.1925645969209
5	855	0.04	0.0948610433903934	1.08777911238567
5	855	0.05	0.0948610433903934	1.00638369411983
5	860	0.01	0.0945844921502902	1.59757267543992
5	860	0.02	0.0945844921502902	1.34090444375753
5	860	0.03	0.0945844921502902	1.19281231526327
5	860	0.04	0.0945844921502902	1.08802400856684
5	860	0.05	0.0945844921502902	1.00662628228035
5	865	0.01	0.0943103456105112	1.59783189230524
5	865	0.02	0.0943103456105112	1.34116851577602
5	865	0.03	0.0943103456105112	1.19305789856689
5	865	0.04	0.0943103456105112	1.08826679545652
5	865	0.05	0.0943103456105112	1.00686680354622
5	870	0.01	0.0940385691224303	1.5980888940539
5	870	0.02	0.0940385691224303	1.34141675005058
5	870	0.03	0.0940385691224303	1.19330137742996
5	870	0.04	0.0940385691224303	1.08850750320596
5	870	0.05	0.0940385691224303	1.00710528595343
5	875	0.01	0.0937691287323569	1.59834371184106
5	875	0.02	0.0937691287323569	1.34166287544696
5	875	0.03	0.0937691287323569	1.19354278184283
5	875	0.04	0.0937691287323569	1.08874616136225
5	875	0.05	0.0937691287323569	1.00734175692072
5	880	0.01	0.0935019911637173	1.59859637621145
5	880	0.02	0.0935019911637173	1.34190692135129
5	880	0.03	0.0935019911637173	1.19378214120313
5	880	0.04	0.0935019911637173	1.08898279888227
5	880	0.05	0.0935019911637173	1.00757624327667
5	885	0.01	0.0932371237997921	1.59884691711649
5	885	0.02	0.0932371237997921	1.34214891657097
5	885	0.03	0.0932371237997921	1.19401948433091
5	885	0.04	0.0932371237997921	1.08921744414862
5	885	0.05	0.0932371237997921	1.00780877128845
5	890	0.01	0.0929744946669876	1.59909536392976
5	890	0.02	0.0929744946669876	1.34238888935121
5	890	0.03	0.0929744946669876	1.19425483948358
5	890	0.04	0.0929744946669876	1.08944959006898
5	890	0.05	0.0929744946669876	1.00803936669017
5	895	0.01	0.0927140724186232	1.59934174546219
5	895	0.02	0.0927140724186232	1.34262686738922
5	895	0.03	0.0927140724186232	1.19448823436982
5	895	0.04	0.0927140724186232	1.0896797129415
5	895	0.05	0.0927140724186232	1.00826805470879
5	900	0.01	0.0924558263192152	1.59958608997615
5	900	0.02	0.0924558263192152	1.34286287784962
5	900	0.03	0.0924558263192152	1.1947196961628
5	900	0.04	0.0924558263192152	1.0899119192499
5	900	0.05	0.0924558263192152	1.00849486009251
5	905	0.01	0.0921997262292398	1.59982842520006
5	905	0.02	0.0921997262292398	1.3430969473777
5	905	0.03	0.0921997262292398	1.19494925151268
5	905	0.04	0.0921997262292398	1.0901388123999
5	905	0.05	0.0921997262292398	1.00871980713687
5	910	0.01	0.0919457425903578	1.60006877834246
5	910	0.02	0.0919457425903578	1.34332910211471
5	910	0.03	0.0919457425903578	1.19517692656115
5	910	0.04	0.0919457425903578	1.0903638466172
5	910	0.05	0.0919457425903578	1.00895316748423
5	915	0.01	0.0916938464110843	1.60030717610636
5	915	0.02	0.0916938464110843	1.34355936771213
5	915	0.03	0.0916938464110843	1.19540274695395
5	915	0.04	0.0916938464110843	1.09058704723723
5	915	0.05	0.0916938464110843	1.00918448438476
5	920	0.01	0.0914440092528876	1.60054364469771
5	920	0.02	0.0914440092528876	1.34378776934046
5	920	0.03	0.0914440092528876	1.19562673784939
5	920	0.04	0.0914440092528876	1.09080843911048
5	920	0.05	0.0914440092528876	1.00941295843877
5	925	0.01	0.0911962032167039	1.60077820984286
5	925	0.02	0.0911962032167039	1.34401433170606
5	925	0.03	0.0911962032167039	1.19584892393407
5	925	0.04	0.0911962032167039	1.09102804661727
5	925	0.05	0.0911962032167039	1.00957755905872
5	930	0.01	0.09095040092985	1.60101089679842
5	930	0.02	0.09095040092985	1.34423907906178
5	930	0.03	0.09095040092985	1.19606932943271
5	930	0.04	0.09095040092985	1.09124589367868
5	930	0.05	0.09095040092985	1.00980036121193
5	935	0.01	0.0907065755333231	1.60124173036158
5	935	0.02	0.0907065755333231	1.34446203521807
5	935	0.03	0.0907065755333231	1.19628797811867
5	935	0.04	0.0907065755333231	1.09146200376593
5	935	0.05	0.0907065755333231	1.01002033450432
5	940	0.01	0.0904647006694729	1.60147073488315
5	940	0.02	0.0904647006694729	1.34468322355522
5	940	0.03	0.0904647006694729	1.19650489332488
5	940	0.04	0.0904647006694729	1.09167639991283
5	940	0.05	0.0904647006694729	1.01023748382816
5	945	0.01	0.0902247504700332	1.60169793427853
5	945	0.02	0.0902247504700332	1.34490266703418
5	945	0.03	0.0902247504700332	1.1967200979552
5	945	0.04	0.0902247504700332	1.09188910472591
5	945	0.05	0.0902247504700332	1.01045181422659
5	950	0.01	0.089986699544501	1.60192335203459
5	950	0.02	0.089986699544501	1.3451203882054
5	950	0.03	0.089986699544501	1.19693361449163
5	950	0.04	0.089986699544501	1.09210014039212
5	950	0.05	0.089986699544501	1.01066333091194
5	955	0.01	0.0897505229688512	1.60214701122588
5	955	0.02	0.0897505229688512	1.34533640922328
5	955	0.03	0.0897505229688512	1.19714546500918
5	955	0.04	0.0897505229688512	1.09230952869379
5	955	0.05	0.0897505229688512	1.01087203928975
5	960	0.01	0.089516196274575	1.60236731071261
5	960	0.02	0.089516196274575	1.34555075185153
5	960	0.03	0.089516196274575	1.19735567117967
5	960	0.04	0.089516196274575	1.09251729101329
5	960	0.05	0.089516196274575	1.01107800040713
5	965	0.01	0.089283695438032	1.60258483710519
5	965	0.02	0.089283695438032	1.34576343747484
5	965	0.03	0.089283695438032	1.19756425428485
5	965	0.04	0.089283695438032	1.09272344834427
5	965	0.05	0.089283695438032	1.01128146390136
5	970	0.01	0.0890529968701047	1.60280072710201
5	970	0.02	0.0890529968701047	1.34597448710817
5	970	0.03	0.0890529968701047	1.19777123522325
5	970	0.04	0.0890529968701047	1.09292802130088
5	970	0.05	0.0890529968701047	1.0114824672484
5	975	0.01	0.0888240774061455	1.60301500432017
5	975	0.02	0.0888240774061455	1.34618392140525
5	975	0.03	0.0888240774061455	1.19797663452048
5	975	0.04	0.0888240774061455	1.09313103012655
5	975	0.05	0.0888240774061455	1.01168101967715
5	980	0.01	0.0885969142962066	1.60322769184421
